episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
94,58.8873,1.869934,1009,193,189,211,186,230,304.95
95,257.8454,1.177127,2313,440,464,595,401,413,351.38
96,-129.8108,0.932066,390,70,73,81,93,73,186.53
97,230.6864,1.303402,2048,437,357,497,372,385,431.12
98,126.7585,1.52381,1197,257,228,256,208,248,556.83
99,20.4752,1.930532,910,188,206,224,131,161,170.46
100,274.0192,1.412022,3350,661,622,826,644,597,254.72
101,92.9064,2.045968,1556,293,316,371,283,293,384.83
102,428.2561,1.417027,2476,437,482,616,470,471,336.08
103,-202.5198,1.434531,1752,351,327,394,332,348,466.65
104,-52.8415,1.521512,2073,398,420,466,383,406,537.3
105,-113.5105,1.269758,1943,379,365,513,346,340,258.01
106,187.1202,1.130411,2361,507,452,540,430,432,468.71
107,99.7359,1.194639,2825,540,511,678,528,568,435.63
108,57.4315,1.160485,1263,244,221,341,238,219,501.45
109,112.5053,1.179732,2320,419,448,557,438,458,240.47
110,50.0701,1.343651,629,123,103,162,99,142,382.31
111,49.1488,1.666498,3335,626,639,806,659,605,376.33
112,-28.4473,0.812012,885,165,191,194,171,164,526.97
113,4.9259,1.532574,4471,837,850,1126,803,855,311.44
114,322.746,1.33975,3061,593,562,764,582,560,465.23
115,61.6461,1.598989,3016,588,569,749,557,553,465.4
116,-55.2724,0.998417,565,116,117,127,96,109,351.89
117,51.4227,2.125113,430,84,74,96,83,93,573.41
118,-151.7818,1.381974,706,139,135,169,118,145,501.34
119,-177.5783,1.467059,422,71,91,90,90,80,276.78
120,-138.5054,1.212589,635,135,120,131,126,123,630.0
121,35.2021,1.520665,763,156,150,151,130,176,487.19
122,421.7068,1.610482,3639,715,673,986,612,653,419.33
123,217.8342,1.640077,4722,903,926,1218,838,837,394.45
124,752.2071,1.400519,5977,1172,1178,1508,1062,1057,378.96
125,762.3862,1.672211,8167,1570,1530,2099,1512,1456,393.76
126,134.5557,1.433664,4349,818,821,1175,766,769,451.03
127,62.7141,1.752303,556,91,112,124,103,126,680.83
128,-43.8855,1.332984,2039,418,430,430,390,371,546.88
129,384.2021,1.43169,2993,531,597,766,525,574,350.28
130,262.8318,1.873617,3449,615,686,917,602,629,456.73
131,553.7592,1.633487,5064,885,892,1418,888,981,356.48
132,-114.6104,0.954755,193,39,44,34,48,28,716.8
133,137.1883,1.447915,4334,863,786,1144,760,781,254.65
134,523.9711,1.592812,4984,962,916,1404,863,839,349.22
135,98.3194,1.683453,1495,308,279,411,243,254,531.65
136,191.8704,1.174743,1545,270,296,421,285,273,408.72
137,-8.5074,1.834983,2617,479,496,733,443,466,274.41
138,-140.5944,1.769908,1170,219,232,308,215,196,341.75
139,420.4774,1.674027,4634,850,905,1220,857,802,308.18
140,775.9933,2.028904,4965,962,922,1311,857,913,282.85
141,629.9508,1.616652,6268,1150,1227,1584,1132,1175,342.82
142,479.7385,1.452417,4260,762,868,1145,758,727,343.77
143,877.2694,1.641646,5705,1052,1082,1465,1021,1085,279.22
144,43.5102,1.297738,1326,252,232,393,224,225,285.68
145,42.6198,1.891204,1465,327,249,335,276,278,698.43
146,472.7934,1.911794,3513,667,674,960,579,633,382.9
147,47.0551,1.417883,2292,432,425,616,382,437,406.98
148,-9.756,2.208031,524,83,104,151,89,97,560.18
149,526.7486,2.072273,4119,801,774,1071,721,752,345.65
150,-18.7512,1.600555,1176,198,223,310,216,229,469.88
151,-116.6487,2.348362,1926,360,381,489,343,353,383.28
152,530.9961,1.486242,5161,983,988,1365,942,883,326.92
153,517.4911,1.754382,4098,785,790,1003,780,740,442.24
154,526.0122,1.855014,3863,677,733,1078,644,731,405.91
155,125.6589,1.188652,839,155,168,146,166,204,377.06
156,-10.0232,1.929529,590,130,114,125,96,125,639.65
157,92.7011,1.156182,2997,551,548,831,496,571,385.13
158,-76.6352,1.477043,348,64,60,111,64,49,113.44
159,755.9801,1.710076,5621,1054,1084,1318,1110,1055,414.25
160,334.327,1.804279,3743,682,744,1040,625,652,249.19
161,-195.2579,1.408754,2141,412,389,615,360,365,543.01
162,444.1201,1.597302,6062,1107,1149,1771,995,1040,332.32
163,102.6435,1.700776,3829,727,729,1086,641,646,424.21
164,90.4085,2.636549,1576,249,301,444,269,313,468.7
165,149.0107,2.102043,5402,1034,1006,1486,931,945,355.68
166,307.6857,1.590111,1854,357,298,525,332,342,406.52
167,-428.2161,1.666152,1484,266,275,445,252,246,666.89
168,97.0389,2.670072,1511,244,264,475,283,245,168.04
169,137.4475,0.817103,1124,211,180,327,183,223,486.64
170,555.2179,1.989932,6323,1105,1064,1879,1105,1170,270.23
171,46.1643,1.53061,859,144,142,276,153,144,213.25
172,447.1346,1.979023,3721,689,667,1078,636,651,319.61
173,42.4645,2.058051,943,169,165,302,155,152,517.14
174,-69.9659,2.420632,2963,561,542,802,497,561,493.57
175,608.7633,2.338153,3759,722,675,1053,643,666,320.45
176,39.5733,1.927266,1516,350,287,324,275,280,586.08
177,577.0647,2.085224,5764,1103,1101,1425,1039,1096,378.43
178,435.8413,2.098635,6493,1216,1186,1835,1123,1133,280.66
179,722.864,1.851776,5735,1072,1014,1619,991,1039,261.26
180,471.4028,2.078924,7227,1569,1368,1664,1288,1338,342.01
181,277.175,1.834029,2683,520,482,756,459,466,389.72
182,230.1765,2.226047,1809,328,310,473,361,337,588.17
183,278.1415,1.635508,3040,564,594,866,495,521,376.89
184,586.2844,1.727589,6343,1215,1181,1749,1107,1091,331.46
185,78.6817,3.102915,843,151,169,255,138,130,405.37
186,719.6722,1.544719,4289,814,767,922,893,893,321.08
187,168.0312,1.393791,3492,623,651,974,568,676,387.65
188,-120.9297,2.053131,835,149,158,190,167,171,621.61
189,949.7226,1.746198,9345,1852,1784,2435,1582,1692,322.33
190,303.496,2.00087,2853,508,487,772,545,541,237.77
191,939.5999,1.763322,8732,1685,1621,2071,1652,1703,290.32
192,2066.6765,1.462199,15106,2765,2783,3598,2957,3003,285.0
193,1051.9271,1.324572,8823,1492,1720,2188,1731,1692,283.09
194,254.2019,1.334251,4492,868,815,1123,839,847,308.93
195,860.8786,1.103974,7889,1483,1458,1974,1476,1498,371.66
196,438.3917,0.962588,4154,850,799,970,753,782,482.39
197,304.2065,1.053778,3497,655,660,924,652,606,453.73
198,931.6758,0.992069,6929,1284,1219,1687,1436,1303,322.62
199,160.6951,1.310385,7019,1348,1288,1896,1303,1184,361.08
200,-7.5591,1.392441,528,90,107,129,104,98,493.6
201,-133.146,1.66894,942,185,173,220,199,165,145.62
202,198.5576,1.095072,1852,348,310,448,387,359,618.69
203,2.395,1.231511,696,131,116,194,127,128,165.55
204,912.7579,1.289529,5595,1058,990,1488,954,1105,365.27
205,401.1729,0.85043,3226,633,572,858,517,646,427.2
206,114.5949,1.527222,1992,368,421,331,484,388,367.76
207,430.5799,0.800254,4567,811,835,1306,839,776,299.27
208,153.8012,0.81832,1309,244,216,336,261,252,600.06
209,415.6532,1.197508,4299,806,824,1114,773,782,400.32
210,-164.172,1.405708,717,142,124,164,136,151,669.12
211,251.1138,0.868716,3537,661,630,946,648,652,342.47
212,328.9275,1.194949,3095,611,546,802,575,561,359.85
213,59.2134,0.932927,763,154,134,202,136,137,397.29
214,294.6851,1.056654,3053,521,529,826,625,552,341.91
215,250.1974,1.123505,7748,1475,1555,1671,1523,1524,432.56
216,517.7453,0.952928,5140,1005,1019,1223,978,915,376.57
217,666.3028,1.007033,5945,1113,1095,1569,1077,1091,326.0
218,99.034,0.797947,4105,769,752,978,880,726,326.29
219,166.7376,0.953518,4869,958,942,1155,865,949,385.14
220,71.5151,1.048293,1483,286,290,276,308,323,577.28
221,185.0956,1.414035,3691,679,710,966,623,713,427.74
222,368.4238,0.993383,4533,799,851,1227,780,876,468.63
223,-329.9001,1.032394,6973,1307,1380,1794,1261,1231,472.25
224,-78.0459,0.791291,651,128,125,186,87,125,470.12
225,-60.0671,1.249928,2803,538,550,703,493,519,490.84
226,-79.0274,1.075546,1589,263,282,424,296,324,370.05
227,143.5862,1.149919,3881,707,701,1038,707,728,424.24
228,629.0081,1.087711,7647,1436,1469,1920,1533,1289,376.53
229,414.3332,1.151495,4124,763,789,1050,805,717,489.61
230,536.7443,1.307693,4759,937,1020,1223,781,798,366.2
231,713.1179,0.982575,7731,1427,1545,2008,1358,1393,368.55
232,84.2397,1.02823,3428,598,649,978,621,582,340.87
233,602.3407,1.047212,4691,836,936,1235,816,868,380.34
234,168.4127,0.901621,7602,1503,1458,1883,1406,1352,332.18
235,270.4523,0.749102,9440,1718,1794,2476,1672,1780,367.18
236,170.023,0.836149,6858,1253,1280,1532,1415,1378,379.84
237,324.0907,0.743126,3617,680,695,849,739,654,323.7
238,-11.8912,0.725067,1540,321,309,377,255,278,460.0
239,76.4587,0.713859,4763,855,927,1216,924,841,520.65
240,-98.5105,0.728319,3236,621,619,754,634,608,443.65
241,-412.1613,0.769069,1867,371,332,444,388,332,333.46
242,138.7811,0.618817,1763,296,293,528,315,331,340.24
243,447.5582,0.728905,5310,987,1013,1299,1003,1008,371.07
244,650.5102,0.787956,13197,2458,2455,3429,2376,2479,401.07
245,197.4581,0.700053,4969,921,945,1080,1090,933,388.62
246,243.473,0.747657,4995,915,919,1264,997,900,437.11
247,225.0692,0.610362,5955,1015,1103,1414,1171,1252,313.43
248,-72.6902,0.518844,1396,284,232,354,292,234,666.22
249,807.8394,0.67709,5999,1121,1150,1604,981,1143,373.91
250,168.6274,0.699311,4183,752,798,1193,734,706,503.9
251,-8.8708,0.693962,2099,369,405,667,325,333,636.42
252,-206.6339,0.822225,5589,1002,1134,1290,1121,1042,354.52
253,-137.6118,0.924107,7029,1259,1283,2017,1193,1277,405.11
254,614.988,0.942808,4216,764,824,869,854,905,301.89
255,6.9987,0.967597,1572,247,328,415,287,295,259.68
256,281.6644,0.939138,5919,1100,1155,1598,942,1124,421.9
257,170.4271,1.094075,3936,697,771,899,762,807,345.45
258,417.968,0.920137,5025,1138,898,1115,942,932,326.16
259,364.2455,0.851291,2826,517,518,752,458,581,547.51
260,170.5764,1.12985,5696,1020,1020,1616,954,1086,367.85
261,-130.1094,0.965557,4068,696,788,1113,765,706,442.72
262,77.6367,0.901862,4204,765,816,1187,643,793,405.61
263,-3.8948,0.906109,4282,800,856,1017,785,824,430.04
264,488.0658,0.758258,4898,846,863,1566,777,846,297.39
265,225.4657,0.959346,5800,1079,1058,1488,1079,1096,374.18
266,460.695,1.034985,7847,1351,1467,2145,1443,1441,356.32
267,0.8671,0.988197,2417,461,450,624,409,473,542.57
268,134.1916,1.035272,2149,372,416,542,394,425,653.1
269,167.9466,0.856438,4849,930,947,1236,851,885,506.6
270,347.8883,1.09974,5279,985,1052,1347,931,964,391.27
271,118.739,0.725836,1482,318,309,298,261,296,630.39
272,34.7123,0.986841,4119,734,755,906,860,864,428.48
273,343.6671,0.818379,6986,1422,1189,1684,1470,1221,327.69
274,342.0385,0.943051,4118,757,771,1093,675,822,418.22
275,221.4217,0.857285,4280,792,805,1116,754,813,305.11
276,232.0938,1.042371,5895,1134,1186,1499,1045,1031,387.58
277,-158.0938,0.980479,8022,1654,1537,1881,1393,1557,375.4
278,286.7229,1.004614,3820,677,735,906,746,756,353.88
279,463.5004,0.84091,8194,1418,1548,1939,1633,1656,346.76
280,-495.2266,0.973171,6477,1381,1245,1381,1303,1167,374.22
281,973.3201,0.828073,8179,1512,1706,1738,1791,1432,287.27
282,-46.693,0.82879,2355,439,471,668,377,400,576.67
283,1201.4055,0.978696,6580,1266,1168,1587,1213,1346,322.8
284,354.5862,0.896185,4227,830,826,1010,832,729,356.33
285,164.1805,1.087681,1621,288,349,402,265,317,608.87
286,625.9105,0.96224,7397,1385,1425,1636,1527,1424,414.96
287,199.1505,0.939713,5637,1085,1047,1140,1266,1099,408.66
288,319.8422,1.041772,3617,641,680,876,643,777,495.45
289,509.4539,0.965898,5049,947,908,1133,1000,1061,352.91
290,185.7852,0.93352,2125,397,386,455,415,472,609.41
291,406.7465,1.058375,6311,1239,1207,1427,1237,1201,401.77
292,-582.8167,1.121215,3534,703,650,661,862,658,364.69
293,279.4597,1.060391,1793,322,381,497,300,293,510.59
294,698.3371,1.211195,5390,1070,1000,1138,1106,1076,448.84
295,366.6731,0.906572,4552,934,883,957,874,904,447.82
296,176.3154,1.058375,6008,1045,1217,1321,1162,1263,429.84
297,755.5056,1.025836,10877,2127,1973,2433,2131,2213,388.84
298,458.42,0.850931,3318,633,624,982,489,590,393.13
299,464.7425,0.850326,4384,821,886,1085,729,863,472.57
300,508.7685,1.071515,3257,730,558,745,517,707,240.58
301,155.5033,1.304124,2229,409,455,488,472,405,304.38
302,487.3099,0.888278,7692,1469,1636,1724,1440,1423,406.51
303,-55.6245,0.972292,1316,233,273,317,239,254,604.84
304,49.1945,0.991527,7324,1441,1473,1711,1374,1325,418.83
305,576.7524,0.93724,5124,1037,1057,1167,949,914,447.72
306,745.3145,1.019607,6443,1369,1226,1403,1123,1322,350.28
307,264.6716,1.065019,4382,803,771,1038,889,881,452.26
308,273.2394,1.012493,2901,549,573,652,581,546,542.6
309,352.6949,0.977623,4904,972,904,994,1055,979,339.95
310,505.6641,0.98579,5141,949,1070,1201,946,975,469.8
311,554.9577,0.940393,4296,845,786,1056,734,875,391.43
312,502.6603,0.891296,5909,1142,1228,1146,1281,1112,465.17
313,613.1654,0.945683,5554,1230,957,1082,1061,1224,347.87
314,333.2568,0.872393,4025,691,836,848,788,862,466.64
315,421.1731,0.842757,5187,955,976,1281,1021,954,450.88
316,14.7308,0.914835,3080,547,652,676,646,559,577.21
317,454.6192,0.909015,4079,805,813,1014,714,733,418.96
318,23.619,0.86887,4506,924,783,892,1042,865,346.18
319,448.8366,1.008688,4585,892,934,1205,775,779,482.72
320,383.1984,0.831459,4876,872,1004,1190,946,864,477.54
321,324.725,0.863917,7596,1446,1412,1905,1327,1506,353.36
322,-492.904,0.748556,2408,483,553,440,543,389,648.34
323,347.1624,1.410632,1747,281,305,554,250,357,485.71
324,152.7395,0.894339,7748,1520,1505,1782,1410,1531,421.1
325,-18.9923,0.984354,5445,961,999,1240,1199,1046,497.66
326,318.509,0.863096,6340,1232,1111,1433,1421,1143,398.66
327,652.4893,0.914911,6792,1218,1319,1435,1391,1429,383.68
328,487.1379,1.024801,5005,916,916,1159,970,1044,438.21
329,608.198,0.841979,5841,1147,1056,1366,1205,1067,379.59
330,354.6383,0.797437,8313,1635,1667,1843,1646,1522,344.82
331,80.4679,1.02809,4187,813,774,738,1077,785,414.14
332,87.3525,0.999751,4815,1001,1000,849,1195,770,436.05
333,100.9973,0.982169,1140,192,221,270,156,301,311.85
334,206.3184,1.180553,8044,1498,1656,1720,1803,1367,405.56
335,397.8906,1.084508,3935,676,761,899,879,720,431.47
336,150.0526,0.938542,2455,376,495,620,461,503,597.94
337,273.8311,0.95184,4203,739,838,879,966,781,401.61
338,215.8271,1.143623,1985,395,383,517,273,417,386.48
339,493.0665,1.075458,6779,1214,1418,1523,1435,1189,381.71
340,-116.8584,1.072617,9533,1778,1910,2094,2057,1694,458.26
341,-19.5901,0.741308,138,21,43,31,19,24,800.55
342,274.5711,0.967502,2048,357,394,606,347,344,568.02
343,460.8156,1.078623,7139,1347,1479,1537,1452,1324,321.48
344,305.2184,1.002337,6739,1350,1437,1365,1505,1082,358.73
345,530.2603,0.900601,5692,1015,1171,1304,1180,1022,411.53
346,-77.1023,0.565318,53,5,12,10,13,13,214.94
347,290.2812,1.279168,4383,796,925,972,896,794,484.68
348,18.2191,0.903914,1590,323,319,326,289,333,664.64
349,412.0188,0.887829,5245,937,1058,1269,998,983,392.23
350,425.6728,0.911508,4396,800,928,921,967,780,444.01
351,627.5206,0.808694,4243,846,841,904,876,776,321.73
352,433.8509,1.024096,4720,895,945,922,1088,870,478.1
353,-431.0339,1.040221,5358,1007,1147,1271,993,940,505.56
354,451.9398,0.928855,7723,1431,1514,1983,1435,1360,451.08
355,419.4263,0.940526,5361,1053,1051,996,1307,954,434.18
356,278.6245,0.887464,3869,774,738,854,805,698,428.34
357,173.4372,0.674602,1299,230,214,354,198,303,448.11
358,747.9546,0.713722,10510,2043,2001,2591,2022,1853,339.15
359,171.712,1.13841,1982,343,361,485,387,406,545.8
360,474.3093,0.836459,3339,646,613,888,619,573,445.64
361,239.6614,0.786134,2243,422,425,524,441,431,598.73
362,-79.97,0.72684,5242,1015,1080,1124,1007,1016,484.16
363,240.4119,0.752932,6614,1312,1362,1486,1321,1133,425.57
364,258.9727,0.942718,6381,1386,1222,1333,1272,1168,394.92
365,240.6039,0.880099,5604,1043,1152,1222,1125,1062,394.97
366,452.0673,1.02763,4563,913,913,1137,748,852,464.28
367,544.3938,0.91791,4517,875,869,967,1085,721,472.64
368,878.5794,0.746988,7756,1576,1497,1826,1609,1248,349.91
369,458.3366,0.786672,4526,881,931,1084,809,821,426.29
370,302.6123,0.788876,3380,636,633,808,678,625,563.58
371,159.5101,0.779023,5147,1033,1034,1221,1000,859,448.65
372,426.724,0.928592,3515,617,701,758,762,677,541.86
373,283.6649,0.838497,2859,520,570,571,719,479,562.11
374,271.3173,0.938517,2133,391,460,508,351,423,518.22
375,643.0721,0.893855,9400,1760,1845,1949,2186,1660,389.43
376,453.2562,1.029677,5307,950,1227,1080,1125,925,356.86
377,974.1375,0.96632,10134,2054,1932,2018,2243,1887,360.01
378,70.0481,0.931683,4004,750,795,852,948,659,462.97
379,630.4564,0.850442,5554,1050,991,1296,1272,945,394.2
380,591.0974,0.899497,6469,1205,1207,1401,1511,1145,412.58
381,233.6889,1.007173,2710,549,566,656,405,534,509.13
382,231.8537,0.921261,4627,851,922,992,1090,772,407.4
383,-12.7649,0.838493,1911,382,439,449,357,284,610.91
384,704.1993,0.860439,6167,1188,1242,1324,1385,1028,442.74
385,832.8041,0.889729,6731,1229,1177,1666,1387,1272,326.74
386,-39.8067,0.981639,993,182,172,368,135,136,328.37
387,279.9833,0.880864,4788,901,940,1025,1011,911,430.83
388,24.0517,0.721131,547,121,82,172,94,78,468.76
389,197.2976,0.914099,1706,295,363,385,354,309,581.43
390,-0.7081,0.91148,7657,1408,1597,1481,1879,1292,426.14
391,1034.4675,0.85986,6782,1140,1358,1420,1655,1209,357.1
392,181.0,0.908032,7004,1526,1351,1420,1612,1095,385.65
393,-48.5577,0.713556,522,113,78,125,88,118,361.23
394,422.1563,0.905896,3652,761,529,933,640,789,294.63
395,286.2344,0.898546,2846,542,560,570,680,494,468.96
396,14.9759,0.979891,991,184,148,273,143,243,321.73
397,139.5485,0.86719,4001,781,844,775,925,676,412.8
398,530.069,0.794989,7266,1442,1322,1610,1628,1264,401.22
399,876.3828,0.800472,7754,1429,1399,1726,1661,1539,421.58
400,710.0973,0.81561,8216,1695,1454,1802,1714,1551,332.3
401,313.1385,0.797097,3645,687,771,909,717,561,301.97
402,39.0363,0.910739,3189,641,640,556,818,534,482.53
403,12.0823,0.880479,5356,1122,1017,1110,1124,983,361.04
404,94.2876,0.791935,1705,345,276,479,287,318,598.86
405,687.0915,0.759466,8978,1685,1616,1641,2120,1916,322.94
406,676.4603,0.83567,5573,1036,1032,1014,1452,1039,294.95
407,777.1842,0.859735,6657,1433,1136,1238,1520,1330,342.2
408,264.9626,0.867302,7146,1470,1318,1704,1454,1200,380.53
409,336.9671,0.882476,3800,644,614,978,890,674,256.24
410,1078.1583,0.836595,12785,2437,2333,2469,2918,2628,274.85
411,303.0384,0.896355,3512,684,675,664,867,622,422.74
412,626.8942,0.855099,6525,1194,1394,1239,1397,1301,326.02
413,-57.2732,0.83254,2484,440,462,571,610,401,496.82
414,1408.7617,0.832929,11629,2219,2351,2271,2344,2444,349.42
415,128.2408,0.844079,5347,970,1277,988,1147,965,449.03
416,278.6201,0.837362,4859,859,1059,1015,1059,867,443.02
417,1218.4226,0.903515,8695,1523,1807,1949,1759,1657,286.58
418,813.878,0.846664,6658,1176,1308,1650,1201,1323,369.32
419,1594.2861,0.772045,12275,2411,2323,2849,2355,2337,355.09
420,843.6052,0.735516,6861,1104,1571,1414,1340,1432,370.35
421,584.4975,0.759371,5625,887,1341,1054,1237,1106,316.73
422,1065.981,0.70398,8012,1367,1666,1729,1638,1612,349.8
423,1054.5741,0.62216,10278,1784,2188,2122,2104,2080,328.5
424,-54.9378,0.648789,5075,973,1255,995,963,889,454.37
425,1164.1395,0.71504,11941,2249,2465,2591,2512,2124,339.73
426,315.3036,0.791376,4941,1007,882,1069,1104,879,367.56
427,429.1255,0.736281,4552,838,885,1035,855,939,420.17
428,846.8678,0.704101,5045,872,924,1205,955,1089,380.88
429,473.9535,0.692762,8619,1695,1755,1739,1782,1648,408.46
430,1023.7111,0.689166,9610,1813,1896,1979,2008,1914,339.33
431,238.5412,0.73266,3845,793,779,790,795,688,421.33
432,749.7774,0.700686,9555,1926,2070,1919,2044,1596,407.96
433,1538.5848,0.652433,12512,2491,2316,2664,2668,2373,361.74
434,109.0384,0.667278,4170,764,928,706,1066,706,352.17
435,117.2595,0.652608,1665,389,310,392,335,239,615.41
436,11.8368,0.693455,2648,445,578,544,595,486,206.05
437,429.5169,0.672057,3921,741,755,764,977,684,463.43
438,778.4181,0.707079,4223,777,717,910,835,984,272.5
439,29.4755,0.696622,4330,790,930,893,1002,715,467.85
440,617.1523,0.682338,4818,935,886,1009,1140,848,327.34
441,1045.1668,0.710947,10493,2051,2053,2034,2312,2043,402.67
442,323.4691,0.687545,3475,700,672,754,783,566,486.36
443,72.4088,0.676215,3400,633,619,818,674,656,367.53
444,-20.1,0.695114,2,0,1,0,1,0,27.9
445,451.0735,0.64359,5042,963,930,1139,983,1027,395.97
446,687.1956,0.659929,6287,1329,1196,1440,1154,1168,401.36
447,124.8928,0.651594,1484,268,266,348,308,294,471.8
448,61.7377,0.641152,1773,292,349,363,381,388,409.63
449,93.836,0.65372,2684,572,532,557,538,485,446.22
450,550.6583,0.593486,4696,878,1052,1184,776,806,462.8
451,225.5364,0.650045,3046,529,684,639,688,506,288.83
452,545.6033,0.691707,5698,1154,1229,1296,1056,963,440.22
453,388.4192,0.594721,5561,1078,1440,1154,974,915,447.42
454,158.5931,0.599028,2103,439,397,398,420,449,434.2
455,185.1023,0.559796,4125,824,839,1039,769,654,418.9
456,-305.9065,0.724778,522,77,90,183,116,56,755.49
