episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
475,-15.8403,0.978908,5,0,0,2,1,2,684.56
476,-99.3164,0.847262,1638,288,412,251,368,319,182.24
477,-111.2809,0.828593,1746,344,394,436,287,285,164.39
478,1341.7485,0.855781,12945,2482,2485,2608,2554,2816,327.61
479,818.1587,0.775506,4675,916,1005,912,916,926,346.42
480,-14.5071,0.98476,311,42,62,70,69,68,134.44
481,3716.9347,0.974069,24205,4902,4831,4424,5180,4868,311.66
482,-16.0652,0.972746,34,6,16,4,2,6,57.76
483,741.138,0.787364,5831,1171,1145,1153,1049,1313,311.26
484,-74.3855,0.915789,1798,469,366,421,301,241,711.91
485,203.9658,1.146531,1099,233,233,169,215,249,198.09
486,470.6941,1.009575,5376,1040,1245,989,986,1116,293.86
487,113.9014,0.735108,3161,803,560,635,526,637,423.56
488,1758.3156,0.910772,13899,2755,2675,2803,2658,3008,330.33
489,236.7472,0.849147,4450,951,923,1045,868,663,360.81
490,2150.6426,0.872511,17291,3391,3475,3331,3608,3486,344.16
491,1106.3987,0.80628,8571,1582,1590,1731,1920,1748,396.41
492,-77.6707,0.968436,2068,407,551,396,417,297,295.38
493,542.7675,1.193146,3933,809,772,730,923,699,272.03
494,-37.2147,0.985225,334,57,47,48,90,92,162.13
495,1612.9685,0.997442,11213,2318,2176,1978,2456,2285,296.39
496,95.4239,0.773695,1153,238,186,203,271,255,430.26
497,173.843,0.855004,1732,321,333,311,453,314,300.58
498,46.3167,0.605636,2145,462,417,303,523,440,201.6
499,558.7206,0.895492,3917,615,826,692,1076,708,447.31
500,283.1154,0.766907,1885,285,409,324,452,415,606.07
501,219.1642,0.941402,2877,490,565,456,748,618,427.97
502,131.1114,1.64792,1118,175,181,187,295,280,229.02
503,193.7687,0.926908,1193,188,302,219,253,231,228.57
504,-192.9665,0.725626,2969,628,712,532,658,439,360.28
505,-27.8613,0.71459,547,96,83,128,137,103,268.67
506,194.0714,0.794985,2146,462,518,477,371,318,305.96
507,297.4554,0.814788,3222,637,566,501,887,631,364.29
508,904.7015,0.894061,5803,1111,1057,1061,1431,1143,341.52
509,420.6871,0.838091,3764,733,781,555,1057,638,420.67
510,277.5809,0.765902,2331,444,453,419,478,537,378.9
511,-116.2187,1.064429,162,30,26,31,27,48,138.54
512,101.8633,0.736717,737,104,116,186,121,210,465.42
513,963.8031,1.766621,6451,1281,1179,1305,1352,1334,284.54
514,191.0094,0.760647,2596,533,512,441,574,536,341.3
515,-71.2088,0.775736,175,40,26,19,42,48,150.43
516,119.519,0.930327,3172,551,575,584,727,735,365.91
517,363.3389,1.088125,3939,861,803,763,832,680,332.68
518,686.2626,0.978368,3775,743,791,673,953,615,291.65
519,1123.4803,0.915956,6146,1077,1169,1222,1247,1431,308.66
520,-13.0054,0.84482,829,164,163,107,254,141,317.47
521,9.555,0.770349,1615,349,300,383,315,268,454.49
522,550.9933,0.797864,4158,827,803,896,788,844,353.91
523,6.4461,0.828274,1241,312,202,223,317,187,399.59
524,135.1743,0.885929,1683,351,354,293,404,281,214.6
525,536.3891,0.697615,3613,651,708,843,719,692,312.36
526,-101.306,0.851918,179,23,30,76,21,29,659.39
527,-90.3779,0.650513,3113,612,618,740,641,502,402.67
528,803.4412,0.840268,5906,1273,1100,1008,1295,1230,273.19
529,-62.1881,0.864803,758,159,152,111,222,114,354.46
530,668.2191,0.79123,5126,1013,1036,1068,1046,963,273.55
531,1399.346,0.795677,9669,1794,2055,2147,2046,1627,307.18
532,2058.8338,0.920772,15241,3232,2959,2896,3126,3028,334.03
533,287.8269,0.954982,1728,294,314,384,334,402,389.57
534,-59.8001,0.928321,1759,347,286,339,545,242,339.09
535,498.9431,0.789594,5211,998,934,896,1054,1329,368.86
536,181.0091,0.770871,1843,338,307,327,508,363,307.42
537,67.4695,0.892224,1804,343,382,346,377,356,272.54
538,90.0161,0.8999,3012,503,662,605,624,618,316.26
539,641.9809,0.773908,5070,938,1069,1022,939,1102,274.04
540,48.5749,0.725439,795,186,145,134,183,147,383.0
541,-25.9804,0.602933,87,9,17,20,24,17,88.2
542,1092.322,0.86696,8270,1466,1977,1508,1747,1572,298.56
543,211.0104,1.037296,2165,460,441,300,552,412,267.23
544,11.5519,1.028692,1603,288,474,248,336,257,162.37
545,185.5654,1.02136,2688,512,732,554,375,515,161.71
546,400.1078,0.930295,3656,712,729,634,802,779,336.24
547,555.2707,1.031173,4575,854,1192,945,773,811,255.09
548,117.057,1.026789,1443,344,287,273,203,336,230.73
549,157.1017,0.8024,1254,212,206,252,238,346,309.13
550,2178.5226,0.664642,13335,2471,2562,2318,2889,3095,308.92
551,-10.0,0.678494,1,1,0,0,0,0,21.93
552,2076.3733,0.965257,13482,2573,2667,2430,2954,2858,314.23
553,274.5791,1.051569,3175,555,756,579,655,630,354.3
554,1545.9274,0.916578,11240,2290,2035,2196,2181,2538,297.21
555,-120.7394,0.826456,723,105,133,107,155,223,315.62
556,157.3124,0.691193,2350,371,423,346,715,495,229.09
557,398.9945,0.563816,2721,604,552,512,477,576,317.63
558,752.4801,6.033059,5321,1125,1053,822,1212,1109,309.71
559,-18.0466,0.721342,2285,465,444,432,610,334,360.55
560,734.7732,0.642062,4053,677,776,748,868,984,320.83
561,210.4032,0.767271,3469,801,662,721,597,688,265.0
562,-89.6683,0.695749,1050,293,207,131,169,250,142.8
563,110.4381,0.732403,815,167,115,195,177,161,193.47
564,-10.0,0.692609,1,0,0,0,0,1,26.57
565,40.8004,0.699521,604,127,93,66,211,107,273.14
566,-26.2042,0.626346,2195,348,374,382,558,533,211.67
567,213.0142,0.690677,2090,447,451,383,448,361,302.31
568,710.6567,0.687726,5752,1140,1152,1051,1297,1112,353.39
569,1084.9181,0.658932,9676,2010,1891,1776,2126,1873,325.83
570,2562.066,0.686107,15102,2862,3021,2625,3303,3291,345.47
571,-62.1464,0.819912,75,10,21,14,9,21,651.56
572,-18.3776,0.68173,7,2,1,1,2,1,535.65
573,96.3303,0.692224,3115,659,668,576,647,565,293.04
574,-107.4299,0.721191,2960,592,507,566,757,538,267.54
575,1468.4554,0.77231,8607,1614,1650,1456,1947,1940,335.51
576,12.1532,0.731757,1075,142,294,151,244,244,629.27
577,1437.2321,0.714865,12634,2604,2459,2065,2879,2627,317.18
578,1507.7934,0.756836,8538,1782,1740,1398,1761,1857,328.18
579,873.7537,0.751087,5783,1272,1106,965,1261,1179,252.9
580,-293.0419,0.791177,1938,399,346,339,296,558,397.26
581,167.4398,0.787421,971,214,179,199,127,252,339.13
582,3165.4048,0.684384,20036,4046,3887,3579,3986,4538,352.13
583,1103.5986,1.01095,5880,1089,1238,1194,1237,1122,378.85
584,1571.5656,0.518048,10180,1983,1832,2060,1986,2319,265.36
585,1186.1271,0.787331,6779,1286,1399,1358,1366,1370,390.87
586,538.9156,0.639791,4584,923,871,785,888,1117,361.85
587,335.7934,0.975546,2367,574,406,396,469,522,427.89
588,2672.0148,0.692259,14840,2814,2926,2754,3031,3315,309.85
589,1539.2556,0.668876,9224,1719,1794,1549,2064,2098,291.28
590,-40.3628,0.61472,2278,431,449,390,586,422,464.42
591,137.4161,0.590237,2795,583,508,494,716,494,421.1
592,631.6341,0.955917,4691,790,972,727,946,1256,270.69
593,66.7447,0.762911,2343,477,516,586,354,410,281.52
594,-112.1585,0.704702,2013,468,380,328,347,490,217.97
595,70.3271,0.720455,2820,478,607,406,685,644,350.71
596,-33.2471,0.798263,181,43,38,37,29,34,161.39
597,420.504,0.465202,2622,525,525,519,523,530,368.19
598,-19.3956,0.849939,45,5,6,2,28,4,665.43
599,158.0296,0.898363,2088,412,352,465,302,557,268.99
600,-34.899,0.660048,34,18,5,3,7,1,595.58
601,215.4068,0.744797,1695,313,294,430,259,399,339.82
602,948.0502,0.93426,5973,1114,1028,1460,1115,1256,354.24
603,455.1914,0.669457,2525,514,523,556,440,492,390.26
604,37.7051,0.7263,312,44,87,87,50,44,492.44
605,240.3882,1.111828,1221,214,257,323,155,272,208.34
606,-54.9662,0.73586,422,156,79,77,69,41,108.25
607,227.0083,0.87798,2580,487,514,669,425,485,390.61
608,76.6343,0.804301,852,167,178,104,219,184,408.4
609,213.0282,0.871143,2066,488,411,529,292,346,258.32
610,621.5689,0.889767,3670,603,728,955,577,807,347.01
611,-10.0,0.92491,1,0,0,0,0,1,25.71
612,-36.2581,0.927472,669,131,82,153,157,146,221.38
613,-250.3184,0.997626,2532,534,607,412,394,585,340.51
614,165.9741,1.014406,744,138,180,178,118,130,492.03
615,88.8353,1.211457,1014,170,184,224,179,257,322.59
616,-0.301,1.099999,270,61,47,62,25,75,188.24
617,-43.0075,1.083695,1578,291,310,366,315,296,230.77
618,-30.1618,1.060969,16,3,10,2,0,1,471.66
619,135.8826,0.963159,1085,224,202,223,214,222,534.31
620,-174.3164,1.020394,754,146,151,178,140,139,218.38
621,-103.3562,0.99366,339,89,69,34,69,78,857.2
622,128.7368,1.005364,1805,391,334,413,318,349,194.94
623,5.744,0.842508,1863,357,381,457,309,359,258.64
624,1069.5841,0.895298,7438,1402,1347,1563,1355,1771,317.63
625,818.6979,0.686823,9061,1769,1874,1778,1894,1746,253.46
626,279.3994,1.583991,2655,669,651,624,365,346,297.76
627,1750.2594,1.027524,13549,2532,2809,2788,2547,2873,313.64
628,515.6332,0.873393,4628,955,948,1060,742,923,297.16
629,1755.4411,0.934952,11395,1976,2143,2343,2296,2637,263.98
630,-41.0117,1.094268,3814,689,927,699,810,689,453.52
631,-33.9195,1.357791,39,4,21,3,4,7,68.08
632,1925.0757,1.098265,13484,2219,2624,2347,3063,3231,310.29
633,916.2845,1.035708,6721,1125,1330,1282,1436,1548,288.32
634,538.5578,0.882401,3089,500,525,542,605,917,308.65
635,298.5712,0.990568,2787,464,565,477,540,741,267.71
636,-208.1143,1.356337,2633,397,584,459,500,693,372.19
637,-53.7041,,74,13,29,7,12,13,76.87
638,356.1585,,1975,345,402,305,380,543,259.94
639,-147.1558,,131,34,42,21,24,10,738.32
640,-28.2628,,77,22,30,7,12,6,78.77
641,443.3336,,4722,872,1152,715,962,1021,366.51
642,454.453,,2906,554,600,478,624,650,355.43
643,1042.2455,,9117,1721,2189,1550,1780,1877,288.15
644,372.2878,,2458,341,510,403,444,760,245.44
645,-3.7495,,95,8,17,21,9,40,629.72
646,747.6038,,3945,599,1023,731,756,836,379.91
647,864.5896,,6141,979,1568,1072,1176,1346,314.58
648,89.2235,,627,88,145,163,84,147,608.19
649,-195.2687,,516,136,147,120,54,59,119.74
650,92.28,,925,116,245,196,136,232,182.06
