episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
81,513.3536,2.434337,4391,885,872,867,915,852,328.34
82,196.7472,2.245536,2361,446,482,504,471,458,375.07
83,410.5369,2.372599,3011,594,568,663,613,573,465.75
84,221.8509,2.300938,2953,572,582,687,537,575,281.02
85,800.1397,2.57302,7207,1432,1482,1559,1404,1330,467.59
86,242.0549,2.480149,7117,1462,1352,1441,1512,1350,373.47
87,153.2276,2.186718,4679,894,894,1064,910,917,289.72
88,534.9643,2.427769,6797,1392,1334,1430,1405,1236,336.37
89,135.6795,2.555472,3688,725,784,766,725,688,359.88
90,557.3704,2.593061,3809,759,695,730,876,749,290.19
91,501.566,2.313834,8846,1721,1762,1824,1853,1686,379.52
92,412.2328,2.327669,5922,1137,1220,1113,1280,1172,411.6
93,398.2948,2.240562,5478,1077,1118,1126,1078,1079,401.33
94,109.0637,2.113578,2579,554,480,542,520,483,374.57
95,58.0112,2.706684,2435,500,500,499,452,484,280.38
96,655.7239,2.46034,5325,1035,1078,1185,1081,946,398.7
97,725.488,2.350247,6345,1281,1284,1363,1162,1255,301.2
98,193.8587,2.408949,6899,1429,1397,1452,1331,1290,362.19
99,247.1726,2.493495,5626,1095,1151,1189,1097,1094,338.54
100,215.579,2.371619,2816,579,541,562,573,561,321.5
101,61.2398,2.589826,1801,373,353,356,363,356,391.2
102,-4.7535,2.599246,2847,527,620,588,580,532,428.89
103,381.5246,2.645675,3857,751,756,786,828,736,386.68
104,-108.2068,2.475255,1056,219,185,220,221,211,179.74
105,669.2106,2.850105,8682,1659,1655,1860,1760,1748,358.46
106,302.1012,2.57577,3994,801,786,736,903,768,249.58
107,438.3028,2.54403,4749,950,922,878,1085,914,404.33
108,310.5882,2.8645,2187,440,444,434,448,421,319.46
109,201.125,2.661942,4487,899,885,846,966,891,360.76
110,246.4208,2.656999,6249,1232,1299,1293,1251,1174,437.8
111,323.0823,2.907487,6070,1174,1224,1288,1288,1096,271.0
112,413.6299,2.969446,5315,977,1107,1128,1073,1030,313.14
113,267.0732,3.10743,3808,675,718,784,867,764,397.57
114,278.7671,2.767197,5239,1033,967,966,1228,1045,316.76
115,92.6917,2.786925,5400,1068,1056,1147,1183,946,367.48
116,48.814,2.862711,2386,499,438,503,540,406,533.31
117,104.1958,2.622747,4192,845,819,997,763,768,423.49
118,180.0835,2.751386,3485,651,729,791,673,641,362.3
119,152.748,2.680517,2916,579,558,600,636,543,358.45
120,553.7368,2.611097,4128,796,764,922,886,760,430.58
121,-3.2597,2.681065,2549,522,511,461,586,469,456.31
122,-191.2249,2.257324,754,168,145,144,173,124,258.46
123,195.5767,3.218672,3074,592,628,603,712,539,343.26
124,132.2601,3.314624,4483,896,872,880,963,872,365.29
125,196.3092,2.969678,3721,737,712,807,786,679,378.86
126,484.4835,3.097491,7833,1528,1569,1634,1628,1474,362.03
127,175.4554,2.870552,2849,533,573,611,618,514,346.35
128,190.9479,2.71783,5755,1076,1147,1309,1202,1021,373.51
129,293.2823,2.652032,4655,901,977,954,938,885,507.26
130,51.0841,3.138346,5115,1070,1067,1104,967,907,392.68
131,-270.1172,2.983913,4924,970,957,1113,988,896,334.28
132,825.2854,3.341649,10826,2127,2124,2485,2190,1900,331.06
133,288.624,3.403678,2281,409,429,452,523,468,320.69
134,334.6715,3.289141,4851,924,897,1153,991,886,367.18
135,-56.5186,3.631792,4083,769,792,768,977,777,446.55
136,-292.227,3.479924,3327,598,704,796,645,584,317.19
137,-26.3442,3.239406,4400,914,879,1007,802,798,361.48
138,32.1502,3.184643,3345,593,683,838,621,610,274.69
139,227.6861,3.442621,6164,1174,1170,1548,1121,1151,409.72
140,-142.0586,3.123231,5236,980,1051,1223,998,984,382.15
141,236.0321,2.848067,5153,989,1000,1230,962,972,382.86
142,814.9527,2.916603,9948,1912,1914,2080,2217,1825,350.23
143,587.5558,2.697413,5850,1066,1185,1477,1040,1082,307.94
144,-266.2114,3.231101,3976,768,801,777,888,742,387.7
145,756.8143,3.004646,6365,1294,1312,1117,1414,1228,319.78
146,447.5784,2.5861,8190,1537,1636,1896,1667,1454,325.82
147,-128.67,2.842804,3460,669,766,664,722,639,250.09
148,807.4315,2.956177,7333,1421,1435,1596,1506,1375,402.71
149,581.6416,2.813502,8592,1597,1733,2204,1511,1547,340.21
150,1312.8131,2.436081,12482,2484,2381,3109,2254,2254,425.18
151,723.8637,2.501687,8188,1571,1665,1573,1888,1491,335.4
152,-61.909,2.982116,224,37,36,41,58,52,463.54
153,-248.7826,2.291169,1526,299,292,332,333,270,446.33
154,207.8912,2.281109,7312,1475,1410,1715,1305,1407,323.46
155,-405.9145,2.152192,9413,1875,1744,2407,1667,1720,390.84
156,485.4954,2.129106,6630,1349,1278,1407,1342,1254,332.34
157,439.5545,1.85473,5365,998,1076,1139,1109,1043,341.41
158,-55.329,1.978798,1970,375,378,427,422,368,391.47
159,591.2821,1.914851,5167,1045,947,1197,965,1013,263.27
160,-80.3613,1.789727,7497,1460,1397,1813,1436,1391,291.37
161,275.501,1.640683,4512,860,848,1141,801,862,412.68
162,58.2009,1.715842,2694,551,460,681,497,505,389.32
163,574.3092,1.603398,6363,1245,1130,1517,1327,1144,428.02
164,746.777,1.57424,12266,2303,2424,2845,2505,2189,432.85
165,130.551,1.789957,3902,707,743,957,754,741,394.33
166,78.0914,1.723874,4595,884,885,933,1040,853,361.41
167,699.0641,1.825467,5088,923,958,992,1251,964,252.19
168,-264.3099,1.969155,2416,459,453,505,592,407,299.25
169,-47.8406,1.625518,6195,1159,1128,1512,1239,1157,421.03
170,765.8693,1.678413,7401,1434,1407,1498,1769,1293,403.12
171,425.9175,1.542205,6995,1366,1295,1742,1331,1261,333.42
172,925.0001,1.481183,12061,2216,2240,2405,2942,2258,351.99
173,135.628,1.413887,5750,1090,1057,1175,1255,1173,310.78
174,60.6014,1.288764,1606,280,292,342,354,338,337.95
175,-205.918,1.677187,4405,886,816,1052,833,818,281.92
176,-103.2685,1.543351,3155,637,600,645,693,580,396.87
177,109.9767,1.596373,1397,237,246,233,360,321,304.85
178,16.4556,2.162248,2174,413,379,446,544,392,611.93
179,289.1256,1.514671,2418,484,462,436,545,491,448.73
180,322.3566,1.633038,5145,1088,1008,1162,938,949,393.16
181,-18.7325,1.622024,2047,410,371,437,455,374,507.62
182,488.5497,1.767149,5428,1075,1081,1138,1061,1073,252.93
183,190.2312,2.033931,2090,423,408,402,433,424,374.18
184,-181.9842,1.694862,3553,714,678,711,800,650,416.89
185,531.9123,1.791724,4452,848,807,1086,828,883,430.81
186,156.9127,1.736819,3445,629,657,670,845,644,329.13
187,-279.3447,1.603152,6165,1212,1217,1337,1221,1178,404.54
188,128.0476,1.685865,3736,696,734,758,773,775,478.22
189,69.2322,1.397955,3436,571,654,704,835,672,406.26
190,114.5474,1.417621,3937,728,798,794,887,730,354.55
191,-651.5894,1.46953,6919,1420,1440,1417,1412,1230,357.77
192,1278.9482,1.366289,9444,1759,1703,2479,1728,1775,406.68
193,491.7974,1.37728,5752,1070,1057,1489,1040,1096,383.21
194,609.763,1.317296,11636,2234,2109,3086,2180,2027,454.03
195,-332.4379,1.18031,6935,1323,1289,1496,1488,1339,407.92
196,-494.9491,1.229602,4484,881,811,1063,876,853,380.37
197,489.3316,1.153266,8128,1524,1664,1757,1722,1461,372.66
198,-96.934,1.197566,4756,935,844,1264,863,850,455.34
199,-400.0297,1.240737,5797,1078,1024,1561,1064,1070,363.16
200,-717.6491,1.109847,3731,759,708,880,733,651,473.53
201,778.3394,1.129707,8966,1730,1785,2145,1704,1602,471.54
202,-347.3322,1.053429,3393,601,654,898,593,647,470.98
203,502.9285,1.172229,6873,1194,1475,1355,1518,1331,331.25
204,71.5319,1.236593,5611,1127,1060,1273,1079,1072,482.75
205,-151.3908,1.117752,3931,773,746,803,852,757,395.0
206,57.844,1.180024,2307,391,455,523,487,451,440.34
207,327.3504,1.184442,9067,1769,1797,2231,1706,1564,402.39
208,94.1455,1.391105,4829,973,959,974,967,956,490.74
209,487.9354,1.220352,4393,815,859,1128,849,742,327.85
210,-306.531,1.220897,4122,761,803,1016,778,764,345.29
211,-340.7141,1.172393,4500,898,885,931,951,835,232.61
212,-320.7432,1.170314,3957,709,728,853,946,721,398.08
213,218.4585,1.458059,3099,618,588,695,602,596,405.85
214,473.3815,1.342101,6679,1176,1385,1409,1403,1306,394.19
215,262.3236,1.273432,3363,683,589,818,693,580,521.73
216,457.6064,1.262682,6120,1260,1105,1392,1228,1135,404.87
217,291.0597,1.192296,4176,776,815,832,888,865,327.11
218,487.6897,1.312216,7803,1394,1544,1637,1688,1540,348.09
219,-282.2956,1.147911,6881,1325,1325,1606,1407,1218,379.65
220,-9.9922,1.159674,4060,860,770,858,824,748,407.91
221,210.083,1.342401,4449,792,913,875,1036,833,315.75
222,-135.7243,1.280212,3147,654,609,754,586,544,463.96
223,540.1704,1.206021,8140,1612,1547,1831,1637,1513,294.14
224,-10.7759,1.133877,5971,1254,1133,1340,1113,1131,446.58
225,60.2736,1.147318,7752,1525,1475,1794,1454,1504,410.8
226,111.7578,1.11358,4970,1015,926,1090,1029,910,420.64
227,24.9779,1.073853,4103,798,801,769,996,739,342.64
228,21.8263,0.962842,2112,406,393,466,445,402,513.05
229,658.9834,1.134935,10908,2186,2096,2512,2176,1938,465.24
230,159.8243,1.108825,3270,620,650,787,615,598,342.73
231,427.6112,1.057682,10833,1917,2219,2604,2073,2020,303.51
232,-19.8687,1.080744,5829,1068,1236,1241,1168,1116,419.22
233,426.042,1.096058,6299,1255,1211,1529,1238,1066,375.1
234,1215.7117,1.090117,9304,1757,1731,2347,1714,1755,420.62
235,223.0698,1.0825,3579,639,697,749,666,828,301.94
236,-289.4798,1.158414,3460,715,656,799,670,620,486.69
237,-472.9936,1.147379,12201,2527,2429,2621,2437,2187,418.64
238,262.5397,1.186019,9844,1870,1988,2308,1853,1825,320.28
239,-239.4191,1.222346,6032,1254,1081,1336,1268,1093,358.59
240,-185.8039,1.11445,6510,1235,1269,1576,1311,1119,454.73
241,728.821,1.21875,11780,2336,2305,2962,2113,2064,326.24
242,99.9313,1.116793,5696,1065,990,1638,1030,973,243.21
243,507.0641,1.140173,6912,1194,1247,1668,1386,1417,247.72
244,209.9486,1.30802,7021,1404,1355,1702,1224,1336,347.25
245,582.9923,1.247666,10877,2276,1971,2658,2055,1917,361.57
246,476.1584,1.249652,11364,2271,2222,2917,1967,1987,379.97
247,-766.977,1.234634,6828,1525,1262,1547,1278,1216,421.83
248,-133.6467,1.268271,3410,661,697,882,595,575,286.09
249,214.413,1.234015,3692,714,691,833,735,719,398.58
250,93.2443,1.09704,6876,1417,1246,1528,1415,1270,427.38
251,487.9526,1.113213,9721,1844,1787,1971,2091,2028,298.51
252,25.0561,1.223116,6612,1435,1262,1390,1445,1080,350.98
253,451.0534,1.16291,11422,2229,2052,2773,2242,2126,465.02
254,103.34,0.929813,3940,695,799,689,1133,624,553.65
255,542.7544,1.004807,13383,2668,2456,3076,2628,2555,384.13
256,-330.1932,1.00003,6769,1263,1321,1561,1432,1192,422.53
257,60.4826,0.877861,5358,1113,1015,1070,1208,952,490.54
258,-202.8254,0.850522,8286,1641,1544,1979,1626,1496,430.61
259,-91.2626,0.880887,6931,1285,1289,1702,1410,1245,397.23
260,362.1727,0.824402,9289,1816,1728,1929,2067,1749,396.62
261,-106.6364,0.792673,4841,978,1004,965,1089,805,495.14
262,1027.0026,0.86297,10447,2108,2101,2148,2294,1796,414.22
263,327.301,0.860908,9029,1750,1917,2185,1774,1403,352.66
264,-65.2683,0.880639,4318,832,864,977,872,773,311.26
265,304.9861,0.813902,9756,1860,1928,2208,1975,1785,488.41
266,156.2244,0.875333,5732,1109,1009,1593,1053,968,359.75
267,249.1755,0.885732,8563,1702,1569,1955,1729,1608,352.72
268,509.8466,0.80681,7156,1403,1423,1680,1446,1204,352.83
269,112.7443,0.855993,9156,1805,1689,2151,1944,1567,428.87
270,97.3632,0.950251,11983,2503,2240,2793,2218,2229,366.66
271,-98.9354,0.908244,5603,1168,967,1196,1243,1029,449.04
272,349.3399,0.971371,5618,1015,985,1297,1194,1127,348.48
273,884.3461,1.012933,8679,1684,1512,1880,1745,1858,226.16
274,70.6969,0.932879,15196,3148,2828,3420,2860,2940,402.52
275,242.8519,1.00052,20539,4132,3784,4898,4189,3536,438.95
276,412.1331,0.927311,11905,2374,2246,2504,2513,2268,366.06
277,-578.4398,1.071534,7158,1510,1254,1743,1511,1140,544.66
278,288.8821,0.982394,7298,1547,1309,1434,1717,1291,444.46
279,367.2352,1.018169,13535,2627,2399,2540,3405,2564,324.8
280,865.5609,0.921704,8741,1661,1593,1799,2141,1547,452.44
281,490.5262,0.994631,9064,1979,1597,1775,2091,1622,386.69
282,321.5564,0.926143,9780,2280,1770,2094,1804,1832,310.14
283,126.3452,0.969542,4563,947,848,838,1097,833,613.13
284,134.1767,0.924584,11967,2521,2181,2530,2817,1918,445.93
285,207.16,0.92902,4391,874,755,969,995,798,561.1
286,328.1001,0.93357,4167,751,769,896,979,772,362.88
287,587.62,0.974765,18366,3869,3391,3663,4085,3358,469.75
288,876.9314,0.904552,8458,1783,1515,1782,1799,1579,425.36
289,588.6187,0.88493,11679,2440,2108,2670,2426,2035,403.76
290,-42.4072,0.85881,8131,1665,1376,1799,1765,1526,452.41
291,731.4746,0.844587,10797,2316,1968,2253,2442,1818,405.03
292,328.8039,0.955084,29856,6403,5402,6570,6336,5145,475.24
293,783.72,1.139855,9057,1805,1598,2116,1664,1874,214.83
294,387.4405,1.215857,6091,1237,1117,1186,1393,1158,248.89
295,36.2467,1.10209,12210,2800,2174,2693,2562,1981,447.26
296,724.3871,1.03733,14042,2772,2623,3316,2950,2381,382.61
297,94.4466,1.020196,7124,1536,1286,1499,1469,1334,312.46
298,313.7974,0.975716,5935,1173,1141,1244,1380,997,408.43
299,141.4113,1.047512,6726,1441,1348,1273,1596,1068,373.12
300,126.6364,1.036122,4633,977,821,966,1069,800,371.71
301,1062.8487,1.050761,15819,3198,2794,3959,3055,2813,330.03
302,-128.766,1.013243,5714,1227,1079,1334,1173,901,279.52
303,226.1616,1.195638,4312,953,797,1010,826,726,482.86
304,1007.1607,1.036785,9947,2015,1906,2009,2200,1817,474.29
305,285.9403,1.017107,5061,1019,961,1045,1169,867,521.14
306,747.513,1.06978,6915,1273,1361,1533,1598,1150,392.83
307,346.726,0.924128,6820,1323,1242,1529,1602,1124,369.4
308,134.9009,1.04712,3897,766,613,869,906,743,328.03
309,465.5948,0.950314,7948,1588,1523,1466,1900,1471,457.1
310,184.271,0.996356,14653,3003,2784,3355,3206,2305,404.03
311,500.4477,0.861966,14419,2758,2637,3071,3423,2530,443.25
312,537.5273,1.005014,6058,1223,1005,1332,1253,1245,313.92
313,1461.491,1.001592,13223,2564,2493,2753,3130,2283,402.74
314,982.4638,0.851835,17726,3528,3277,4190,3885,2846,443.01
315,179.4328,0.837196,2306,441,421,589,493,362,476.7
316,714.154,0.785149,7333,1413,1303,1845,1506,1266,357.14
317,1288.5364,0.833899,15066,2969,2997,3345,3137,2618,402.68
318,34.8297,0.827182,8164,1646,1498,1575,1718,1727,388.25
319,1108.3279,0.842077,20246,3978,3968,4454,4476,3370,450.57
320,929.4315,0.881978,8886,1760,1699,1958,2041,1428,373.16
321,1579.3974,0.791712,14777,2962,2536,3408,3087,2784,442.51
322,128.4125,0.794037,6528,1306,1199,1529,1302,1192,328.71
323,166.19,0.98868,8517,1772,1436,2109,1748,1452,271.96
324,1038.4103,1.059365,14468,2831,2520,3475,3016,2626,388.27
325,485.0994,1.029805,5700,1111,1117,1275,1276,921,365.74
326,402.8441,1.06787,7131,1398,1294,1546,1731,1162,433.69
327,-127.8746,1.084327,5173,1046,1120,1043,1105,859,226.94
328,806.1915,1.038226,8547,1892,1439,2006,1769,1441,456.55
329,137.6927,1.116609,6838,1287,1391,1528,1463,1169,406.29
330,-268.4073,1.001585,4684,997,812,1137,958,780,232.9
331,1948.4844,1.114014,22110,4670,4060,5136,4610,3634,354.13
332,293.0266,1.266505,8171,1662,1559,1839,1862,1249,327.55
333,-200.8791,1.242871,12297,2496,2288,2922,2579,2012,361.31
334,40.3355,1.135212,4514,945,804,1218,822,725,329.46
335,-70.4644,1.146899,6142,1329,1041,1661,1066,1045,470.67
336,-190.1164,1.13562,6827,1289,1328,1725,1356,1129,393.67
337,85.1034,1.204469,5069,1097,930,1131,1011,900,567.1
338,396.7494,1.211563,6445,1068,1299,1739,1286,1053,213.38
339,-547.0076,1.231699,13932,2625,2590,3406,2889,2422,400.93
340,-1105.2598,1.268456,8925,1787,1805,1988,1865,1480,295.51
341,603.5421,1.27147,9635,2096,1782,2332,1805,1620,379.52
342,579.1098,1.215361,10424,1997,2094,2580,2114,1639,355.52
343,301.7721,1.173734,4340,797,940,934,840,829,422.06
344,-41.8214,1.140973,2941,526,522,741,605,547,481.3
345,151.1753,1.123592,5319,997,1063,1185,1147,927,241.41
346,643.3254,1.192739,8524,1782,1504,2083,1591,1564,405.53
347,660.1168,1.207361,10796,2161,2027,2194,2313,2101,424.83
348,-73.7538,1.139272,4882,980,871,1298,957,776,206.33
349,1474.9041,1.054907,11058,2398,2126,2229,2056,2249,412.18
350,-0.3879,1.032401,11578,2405,2474,2255,2409,2035,407.41
351,356.0245,0.981091,5437,950,1290,1111,1079,1007,392.37
352,-11.1399,0.921815,5262,1137,1086,956,1190,893,423.09
353,9.3073,0.937094,10888,2149,2485,2149,2217,1888,327.85
354,596.6286,0.884175,13272,2506,3051,2777,2606,2332,415.38
355,9.4922,0.888105,7375,1421,1815,1511,1329,1299,241.66
356,716.3308,0.921939,9700,1762,2416,2059,1833,1630,346.99
357,684.0895,0.838225,13542,2484,3157,2846,2744,2311,394.07
358,594.188,0.786939,14562,2648,3194,3291,2963,2466,315.75
359,-179.1213,0.775716,4506,976,941,1073,756,760,376.7
360,896.1351,0.817123,11239,2167,2206,2646,2197,2023,386.58
361,880.5006,0.848252,17836,3223,3746,3810,3719,3338,392.82
362,112.8737,0.876542,4773,854,1065,974,985,895,270.41
363,2377.1138,0.89472,17373,3397,3462,3779,3587,3148,379.63
364,681.4045,0.922669,9808,1743,2335,2140,2006,1584,470.14
365,-339.1663,0.967653,10150,1963,2375,2042,2261,1509,480.13
366,1145.5031,1.103041,15706,2841,3466,3251,3574,2574,362.72
367,607.1036,1.050198,8794,1506,1647,1845,2224,1572,352.78
368,730.3495,1.142889,9012,1703,1913,1742,2234,1420,346.78
369,347.2644,1.165993,5268,934,981,1004,1284,1065,344.87
370,1035.7997,1.020184,15140,2775,3108,2882,3827,2548,330.2
371,-153.4022,1.104068,6024,1180,1239,1220,1383,1002,393.43
372,-40.3621,1.049857,6367,1098,1201,1264,1659,1145,483.55
373,459.7431,1.099868,17541,3357,3525,3151,4356,3152,329.49
374,1190.4396,1.270161,14031,2583,2809,2841,2908,2890,336.22
375,-310.5337,1.592311,4123,801,851,866,756,849,345.32
376,729.0605,1.435175,9109,1819,1806,2066,1792,1626,378.87
377,1057.3089,1.889087,12255,2118,2443,2434,2621,2639,304.79
378,45.7306,2.995052,3808,722,841,852,716,677,209.33
379,25.5118,1.698433,6317,1386,1346,1213,1217,1155,423.37
380,1232.4336,2.524817,14378,2722,2909,2763,2959,3025,382.7
381,111.0653,2.578432,5229,979,1106,1075,970,1099,307.15
382,682.8401,1.584322,8933,1798,1809,1881,1618,1827,430.55
383,617.1936,1.479166,7045,1506,1454,1507,1230,1348,382.68
384,763.6841,1.192589,7838,1731,1512,1665,1452,1478,468.56
385,809.6838,1.438561,7064,1467,1347,1663,1262,1325,311.48
386,471.7796,1.205681,9563,1957,2024,2195,1687,1700,399.35
387,39.4129,1.29004,13814,2905,3066,2831,2711,2301,469.09
388,559.6023,1.46598,12400,2415,2542,3084,2405,1954,348.72
389,622.3002,1.384521,7007,1492,1345,1541,1301,1328,336.66
390,-2.3691,1.344165,2726,563,613,630,505,415,281.35
391,1919.8198,1.600078,17231,3299,3483,3428,3898,3123,304.43
392,6.5436,1.710116,5967,1063,1406,1168,1213,1117,362.15
393,1435.3427,1.49965,14231,2938,2641,3179,2881,2592,401.69
394,40.0226,1.512373,4447,1048,871,855,992,681,337.25
395,465.1987,1.44709,10293,1999,2045,2292,2089,1868,482.25
396,513.2,1.349342,6113,1068,1263,1328,1302,1152,395.49
397,96.7995,1.36103,4924,832,1048,1203,992,849,302.17
398,-136.908,1.302917,6003,1068,1204,1492,1328,911,225.7
399,-172.804,1.169411,3490,566,677,774,829,644,228.91
400,722.1115,1.125761,10215,1797,2238,2347,2279,1554,502.17
401,117.6587,1.105168,8047,1457,1768,1764,1683,1375,323.85
402,978.1505,1.115774,13119,2435,2918,3050,2351,2365,376.65
403,1061.8904,1.073492,14493,2487,3157,3278,3055,2516,367.81
404,129.9545,0.873316,11071,2023,2452,2517,2264,1815,320.89
405,878.5078,1.303339,21385,4008,4711,4644,4240,3782,386.87
406,328.6499,1.771649,6996,1236,1443,1340,1612,1365,250.4
407,624.4464,1.691557,8984,1828,1766,1579,1917,1894,380.59
408,-59.3145,1.677594,4343,825,971,973,745,829,387.13
409,240.993,1.464298,9184,1654,2317,1857,1687,1669,480.37
410,401.6822,1.401086,9487,1921,1995,1929,1614,2028,378.5
411,1132.3527,1.539936,10285,2063,2133,1873,2186,2030,398.87
412,506.5163,1.577261,6322,1136,1369,1180,1276,1361,375.72
413,712.2906,1.618897,6641,1238,1401,1424,1194,1384,333.68
414,170.0152,1.818448,13312,2374,3191,2645,2648,2454,376.65
415,165.3108,2.071885,14937,2679,3511,2870,2993,2884,370.92
416,-226.7447,2.035258,8370,1497,2006,1742,1636,1489,273.57
417,531.0682,1.653959,5577,880,1187,1263,1084,1163,340.14
418,-2.2593,1.572398,3055,533,851,633,567,471,412.4
419,238.5759,1.544763,7440,1431,1516,1358,1654,1481,334.44
420,-365.7746,2.171477,3714,716,830,821,697,650,438.01
421,-227.9239,1.873097,4569,776,944,892,942,1015,374.06
422,249.9861,2.214511,7116,1365,1455,1479,1441,1376,247.92
423,144.7803,2.348806,5875,1000,1301,1188,1056,1330,329.97
424,-43.2825,2.238944,6304,1155,1228,1367,1425,1129,258.75
425,1174.6852,2.313257,12208,2300,2469,2819,2257,2363,364.18
426,1034.7995,2.519744,11673,2196,2592,2198,2265,2422,287.41
427,-144.7413,2.330137,3523,604,748,745,689,737,295.62
428,1468.2979,2.212209,12663,2222,2569,2954,2525,2393,297.1
429,-269.063,2.451064,2364,397,590,530,446,401,263.49
430,377.5152,2.064534,7157,1245,1581,1508,1415,1408,220.91
431,213.3292,2.297195,9179,1677,2002,1945,1816,1739,333.39
432,387.3113,2.392364,8040,1380,1961,1530,1728,1441,298.54
433,113.3981,2.3282,5849,946,1472,1109,1142,1180,468.74
434,543.0184,2.843134,9139,1671,2119,1607,1815,1927,350.23
435,344.2397,2.82197,3389,649,714,559,861,606,356.45
436,720.03,2.530366,13889,2389,3240,2671,2758,2831,341.04
