episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
79,401.0959,2.76487,3620,701,708,679,807,725,487.23
80,398.6128,2.936748,6156,1175,1133,1357,1318,1173,323.05
81,56.4121,2.615842,3940,800,837,782,776,745,382.15
82,1088.5972,2.499763,9184,1776,1782,1916,1965,1745,264.03
83,135.0398,2.491245,2073,386,430,397,474,386,304.87
84,68.9006,2.596819,2150,434,376,416,481,443,274.79
85,119.9645,2.678737,3449,690,682,706,752,619,356.76
86,392.9551,2.457513,6656,1287,1335,1514,1325,1195,329.36
87,440.3473,2.661319,4043,888,723,884,792,756,432.62
88,193.7,2.313107,4249,889,886,846,863,765,415.1
89,127.9077,2.712076,5911,1108,1180,1215,1265,1143,275.37
90,411.4569,2.190051,4659,949,923,938,943,906,326.56
91,46.2593,2.220425,840,178,168,184,156,154,504.84
92,244.3882,1.913413,4505,909,874,937,944,841,423.22
93,759.5384,2.286861,9924,2010,1929,2028,2053,1904,382.35
94,-75.224,2.596566,2116,432,382,416,475,411,343.03
95,726.9668,2.533872,5481,1041,992,1277,1130,1041,489.62
96,397.802,2.328088,4008,829,815,865,762,737,286.3
97,123.8396,2.385425,2382,458,461,426,580,457,383.76
98,508.9824,2.331662,4793,970,880,1026,1011,906,346.18
99,358.9996,2.229092,3587,748,697,777,693,672,328.99
100,-94.8607,2.297791,7642,1541,1479,1705,1429,1488,443.76
101,190.855,2.584921,2550,516,509,466,585,474,337.94
102,421.1865,2.181037,4256,890,871,956,765,774,489.28
103,334.8455,2.238487,4591,891,913,981,905,901,342.4
104,-61.7989,2.190624,6443,1290,1280,1254,1434,1185,331.17
105,842.8902,2.362106,8653,1730,1717,1679,1901,1626,297.75
106,257.1695,2.248037,4486,882,908,925,970,801,330.12
107,494.9396,2.293425,7216,1349,1399,1415,1734,1319,483.65
108,729.4967,2.330239,6261,1305,1175,1396,1162,1223,292.16
109,874.4745,2.392425,6168,1177,1227,1174,1371,1219,306.52
110,443.4681,2.620201,4610,908,913,935,969,885,367.61
111,229.0181,2.009081,4561,951,856,797,1104,853,255.82
112,-109.2112,2.497547,2012,405,402,357,461,387,458.03
113,574.9745,2.448747,7419,1408,1565,1527,1573,1346,332.47
114,-29.2783,2.293792,1837,384,360,390,344,359,391.02
115,275.607,2.333032,4074,832,812,935,755,740,375.58
116,476.8191,2.128764,3885,725,712,719,959,770,247.74
117,575.8926,2.697413,6181,1238,1262,1417,1112,1152,261.39
118,386.5423,2.63081,6792,1340,1340,1416,1417,1279,377.28
119,590.4456,2.714879,7271,1386,1397,1429,1707,1352,361.36
120,1586.3026,2.321703,13395,2725,2498,2490,3210,2472,409.02
121,1486.2672,2.536885,13053,2403,2485,3125,2607,2433,328.82
122,1019.1988,2.855943,9077,1791,1672,1904,2019,1691,367.82
123,185.572,2.284822,6564,1307,1212,1398,1441,1206,348.09
124,472.5671,2.874277,6353,1253,1174,1677,1102,1147,284.28
125,853.474,2.836931,12765,2469,2471,2612,2864,2349,411.35
126,746.4864,2.557696,5016,978,916,914,1213,995,294.33
127,246.6035,3.033983,4174,856,768,912,839,799,330.38
128,1028.7866,2.591917,10143,1943,1937,1998,2358,1907,384.42
129,816.522,2.682388,9579,1771,1760,1917,2394,1737,395.4
130,516.9823,2.296713,5039,972,1020,1064,1040,943,298.46
131,215.4698,2.362841,3884,722,816,959,701,686,476.08
132,583.4386,1.913839,6687,1313,1274,1333,1559,1208,387.29
133,1150.2262,2.611683,10528,1995,1931,2238,2421,1943,352.31
134,835.4767,2.051638,6145,1192,1122,1343,1424,1064,295.3
135,630.9273,2.260073,6429,1180,1238,1718,1163,1130,335.1
136,679.9293,2.712893,6849,1189,1299,1270,1838,1253,403.21
137,41.6442,2.23417,5437,1039,1029,1187,1193,989,346.6
138,278.9494,2.558242,6857,1312,1301,1714,1295,1235,408.52
139,-83.1158,2.601658,1635,319,319,385,291,321,265.37
140,1400.7981,2.412098,9764,1847,1780,2047,2244,1846,350.63
141,464.2506,2.184281,5390,1052,1088,1310,1030,910,298.5
142,1359.466,2.675544,11511,2160,2152,2485,2729,1985,321.67
143,423.8393,3.471235,4594,920,869,817,1086,902,375.65
144,948.625,2.877841,9097,1794,1694,1792,2182,1635,389.8
145,688.1688,2.5894,9409,1762,1723,2543,1687,1694,342.68
146,149.3138,2.189629,2482,450,464,472,671,425,391.56
147,449.6372,2.413712,7025,1391,1454,1589,1322,1269,374.82
148,415.4448,2.391983,4023,754,719,1109,754,687,273.11
149,685.3503,2.828681,5368,944,1142,1005,1343,934,296.63
150,609.9544,2.455696,5968,1077,1057,1312,1503,1019,318.83
151,400.5556,3.281319,5134,974,953,1129,1169,909,318.14
152,-253.8453,6.348237,2184,426,438,482,467,371,392.53
153,271.0433,3.190661,2776,548,563,664,551,450,370.83
154,382.4093,2.593862,7581,1446,1480,1820,1450,1385,344.5
155,769.7553,3.266576,5485,1089,1020,1125,1213,1038,294.36
156,117.5419,1.662886,2779,571,469,722,480,537,249.79
157,492.5268,3.744122,5667,1089,1048,1026,1491,1013,328.79
158,685.29,2.381334,7415,1399,1406,1482,1870,1258,304.33
159,2.0171,2.323885,1871,360,338,348,502,323,306.79
160,1549.9999,2.587901,15250,2847,2822,3199,3659,2723,376.61
161,796.4547,3.482783,10424,1893,2043,2005,2618,1865,366.55
162,387.6363,2.584929,5149,955,999,911,1358,926,323.8
163,77.7656,2.481551,4359,857,842,1182,712,766,313.08
164,433.3075,2.728991,6349,1140,1236,1294,1620,1059,401.91
165,613.7956,2.760014,11988,2271,2324,2567,2725,2101,395.52
166,656.7495,2.412684,8556,1584,1596,2077,1736,1563,314.55
167,812.4149,2.701945,7525,1501,1479,1763,1452,1330,325.42
168,-264.3581,3.33804,4637,877,897,898,1108,857,268.13
169,788.4962,2.643254,9262,1747,1789,1480,2623,1623,335.47
170,611.2644,2.202274,5381,985,952,904,1586,954,306.42
171,887.1849,2.61997,6508,1141,1208,1484,1444,1231,304.15
172,387.5736,2.607026,5407,1063,962,1408,1003,971,342.46
173,887.4488,2.843633,12602,2488,2396,2917,2592,2209,371.99
174,115.9296,3.006149,1523,294,356,269,329,275,240.77
175,-29.4633,2.625104,2770,605,543,677,441,504,279.16
176,451.0576,4.192219,4777,982,932,944,1127,792,244.77
177,660.5969,3.631171,6405,1203,1231,1219,1560,1192,248.78
178,430.4381,4.014589,4836,913,883,884,1325,831,316.36
179,631.4068,3.644769,9159,1742,1761,2167,1785,1704,287.54
180,71.7205,3.499464,5368,1084,1030,917,1378,959,290.78
181,327.7398,4.374983,4241,803,830,757,1059,792,234.51
182,722.8193,4.156819,5882,1115,1104,1006,1636,1021,311.79
183,-74.971,4.829527,5085,943,1066,1023,1197,856,315.18
184,959.3771,4.970586,8730,1661,1712,2006,1740,1611,296.48
185,1006.8014,4.840262,10837,1976,2129,2021,2797,1914,346.66
186,-54.4292,4.12153,3125,584,644,598,711,588,387.08
187,721.4066,4.946588,7189,1370,1360,1410,1767,1282,386.92
188,1424.2521,4.622246,11725,2125,2237,2222,3093,2048,362.14
189,459.531,5.211406,3285,612,672,755,666,580,460.32
190,-102.97,10.396151,2099,412,401,559,354,373,306.43
191,573.818,9.218444,7450,1484,1445,1495,1688,1338,272.55
192,244.1295,9.158882,3339,647,647,625,793,627,278.68
193,153.9507,10.27361,1535,333,252,359,300,291,400.52
194,273.5192,8.668798,2240,391,455,416,563,415,361.07
195,-265.9167,9.447226,1938,365,373,429,359,412,335.45
196,-73.6049,11.921181,2664,526,526,577,530,505,206.24
197,244.1175,11.328186,3299,704,648,733,642,572,297.01
198,-523.5264,12.757981,1188,258,237,263,214,216,527.77
199,198.9706,13.51698,4860,960,1020,881,1073,926,280.47
200,-343.4362,13.834119,1827,436,363,355,334,339,258.04
201,63.1875,13.176002,3932,864,788,737,834,709,456.96
202,208.5436,13.975179,2733,554,550,615,488,526,374.15
203,-131.7961,10.512712,1122,260,220,224,236,182,302.35
204,-392.6073,10.791324,3020,634,583,611,621,571,296.9
205,786.8225,11.996554,8227,1708,1737,1566,1584,1632,334.54
206,4.5845,10.595089,3919,745,777,827,730,840,317.02
207,-165.0653,10.897512,1618,381,322,371,266,278,247.6
208,-54.0405,16.635204,2937,622,609,687,535,484,242.64
209,165.257,15.636698,2007,412,442,360,394,399,294.84
210,261.6241,17.795647,3705,778,770,770,746,641,329.86
211,288.8981,18.053919,5742,1230,1237,1093,1086,1096,271.74
212,59.1467,19.046109,1147,236,271,216,199,225,454.19
213,-132.6801,18.587393,1392,265,294,281,287,265,436.29
214,7.4188,19.208371,1276,280,246,264,233,253,293.57
215,-1.9667,22.556988,2787,528,551,626,584,498,316.82
216,-217.5765,20.327152,3545,823,731,637,723,631,603.72
217,-4.2685,21.618382,2537,495,582,417,553,490,320.8
218,154.2876,20.011339,2575,476,488,448,669,494,427.08
219,-83.3982,19.46202,652,128,133,128,117,146,470.59
220,-74.3613,22.669993,1260,261,293,267,219,220,340.84
221,-22.9234,22.119902,2099,395,475,484,386,359,390.63
222,110.5995,22.782747,2149,430,378,464,478,399,328.63
223,37.5795,21.33855,1817,450,352,380,292,343,296.16
224,-134.0762,26.420165,2486,474,502,583,451,476,380.53
225,-52.3797,25.842546,1932,385,407,369,397,374,417.27
226,417.7616,22.586913,2349,484,470,451,454,490,338.69
227,-112.3276,21.24464,4807,982,963,1002,956,904,434.32
228,31.8875,22.490879,1513,324,278,288,321,302,392.48
229,115.8123,22.598194,1916,328,385,419,414,370,494.04
230,-424.1782,21.540792,3796,704,716,933,695,748,309.45
231,183.583,20.181273,3455,732,697,638,761,627,403.38
232,-197.4998,19.760144,1475,295,258,322,317,283,357.02
233,-55.567,20.546022,1353,319,256,280,277,221,382.86
234,-32.431,21.311893,3765,778,807,782,707,691,302.11
235,-327.796,21.182703,1721,307,438,359,342,275,180.11
236,-165.0727,21.834792,657,133,135,117,140,132,496.66
237,-103.6244,22.315901,859,178,168,185,139,189,521.03
238,383.1006,22.032924,2478,511,468,559,476,464,408.64
239,55.1618,19.318997,806,164,168,163,142,169,282.78
240,289.3831,21.323191,2185,435,441,405,501,403,312.7
241,329.7,19.296366,2836,567,539,569,599,562,285.52
242,-93.3695,20.444595,1376,316,286,289,249,236,372.16
243,-66.1913,22.351552,1613,306,314,411,300,282,166.49
244,273.0206,20.472569,1794,330,359,347,395,363,409.96
245,-185.7316,20.492829,2566,445,503,482,681,455,282.64
246,-33.4676,18.98717,1446,281,298,304,299,264,228.87
247,-397.6156,20.149284,3161,628,719,576,690,548,403.49
248,334.1953,22.302453,2096,414,379,448,442,413,376.96
249,209.6503,19.900796,3398,681,665,659,791,602,400.14
250,-48.9445,20.690035,947,189,214,165,189,190,431.84
251,161.0473,19.840646,4373,883,870,939,879,802,350.64
252,246.8204,18.309385,2337,463,415,413,532,514,517.43
253,-355.0838,18.4108,2672,568,542,483,605,474,363.11
254,51.1808,17.21828,2857,487,575,592,685,518,223.69
255,325.2154,16.65411,4484,893,922,825,1087,757,315.97
256,-46.541,18.452916,1138,195,262,182,290,209,523.1
257,71.751,16.078743,2326,507,414,466,516,423,323.3
258,82.2271,14.312816,3014,588,625,655,535,611,368.41
259,140.5194,14.795899,3223,692,660,595,712,564,198.84
260,-9.2316,16.393793,1988,377,355,541,339,376,323.44
261,364.6004,15.163207,2448,476,522,537,433,480,483.62
262,0.6065,14.172121,4540,853,1049,790,992,856,293.93
263,147.2673,15.465386,1477,293,261,289,322,312,251.25
264,193.6049,14.080611,1518,241,305,404,233,335,495.14
265,129.7131,17.08224,1144,216,198,217,244,269,348.2
266,305.6092,14.769116,3677,719,725,879,698,656,283.1
267,-2.0658,13.745954,2148,390,482,516,373,387,410.56
268,-176.7081,14.063851,7103,1482,1451,1380,1561,1229,283.8
269,-108.3758,13.238652,3966,846,745,846,788,741,286.83
270,635.6091,12.75007,7877,1497,1654,1571,1728,1427,340.28
271,-225.0495,12.516658,1837,350,388,418,336,345,358.43
272,183.8722,11.932407,4341,774,902,953,851,861,285.36
273,162.7483,14.507404,3997,713,832,994,713,745,274.73
274,-530.1314,14.956771,7290,1482,1550,1463,1532,1263,272.11
275,314.3926,13.048851,8952,1729,1814,1682,2127,1600,366.19
276,-398.8097,12.834933,4863,1018,1076,986,893,890,338.47
277,438.3368,12.952324,4227,777,945,806,842,857,265.91
278,-244.3131,11.493431,4821,1035,1054,1072,902,758,363.01
279,314.5144,11.618184,1832,335,372,517,289,319,389.23
280,-195.0735,10.687772,1172,215,233,237,254,233,298.98
281,-215.8435,14.682447,2947,630,602,595,595,525,396.38
282,416.3178,13.741283,6248,1098,1332,1397,1250,1171,288.72
283,176.4258,13.641317,3808,704,738,987,685,694,403.89
284,-103.3943,12.790758,1129,210,247,245,239,188,396.24
285,-111.6019,14.192269,1775,369,379,391,335,301,316.48
286,146.3961,13.728533,1946,329,452,380,464,321,249.15
287,241.6345,13.661088,1593,317,326,420,231,299,555.14
288,237.6801,12.837571,4126,758,922,748,956,742,397.63
289,333.1242,12.240218,7258,1462,1550,1402,1565,1279,244.03
290,316.6171,11.890985,3447,703,675,840,706,523,391.05
291,-419.1089,13.542873,1119,172,237,174,347,189,453.99
292,-618.8247,13.536588,2481,510,498,644,449,380,267.18
293,31.5007,13.691911,1284,249,276,270,257,232,456.53
294,113.2867,12.630003,1089,212,220,240,206,211,495.6
295,73.916,11.885749,1369,214,259,393,222,281,494.55
296,532.0435,13.810705,4575,881,928,1024,1010,732,470.43
297,318.0681,12.787563,5720,1085,1066,1102,1485,982,435.7
298,-215.2785,11.23211,2510,512,529,489,535,445,613.69
299,443.1695,11.117386,5356,994,1161,904,1203,1094,215.67
300,339.1389,14.353491,5538,1177,1021,1296,1032,1012,311.53
301,-106.9763,11.549083,999,175,242,173,225,184,316.19
302,744.3516,11.020872,8775,1727,1883,1631,1821,1713,266.31
303,709.8604,10.737792,11676,2401,2518,2352,2484,1921,264.93
304,568.9795,9.770537,3790,743,741,945,674,687,553.67
305,412.3422,9.114657,3091,621,634,699,606,531,237.96
306,-125.4414,14.951082,1803,318,394,440,300,351,388.27
307,126.3016,14.301221,2138,409,439,592,318,380,645.36
308,119.246,11.187008,1690,302,404,355,313,316,429.65
309,177.4365,11.307013,2532,454,549,590,457,482,301.18
310,118.9031,9.525359,1335,230,281,380,206,238,410.25
311,-20.025,10.924897,1108,200,202,293,177,236,438.81
312,339.0,12.084567,4585,786,1025,972,879,923,211.78
313,155.1093,9.513758,1743,374,323,427,330,289,351.0
314,856.2366,10.433807,7083,1373,1395,1590,1368,1357,288.66
315,-142.0511,10.558122,1313,255,234,385,178,261,543.49
316,162.8437,10.243593,4644,883,1102,859,1059,741,209.81
317,178.75,13.095855,1371,308,275,332,198,258,399.03
318,673.5664,10.294937,4494,839,928,1058,847,822,402.35
319,244.3605,11.979259,3720,705,836,844,674,661,375.79
320,275.0161,10.929644,1371,313,223,401,191,243,662.48
321,-117.5838,13.030598,2261,442,523,499,419,378,239.57
322,211.9416,9.345361,4246,856,876,805,957,752,318.87
323,239.9578,12.604898,3811,727,799,856,771,658,351.13
324,239.4626,9.698312,3329,712,605,656,758,598,360.04
325,-33.6527,13.12102,9670,2161,1975,2321,1620,1593,449.32
326,369.8155,11.898152,4616,931,1042,1102,757,784,421.52
327,100.6371,13.462057,6106,1184,1333,1208,1315,1066,286.68
328,161.1489,12.349754,3913,748,802,873,706,784,281.39
329,34.7439,18.461754,1479,292,249,421,235,282,344.88
330,-122.6038,13.412,3240,678,615,920,545,482,267.54
331,214.6144,17.193494,7659,1799,1581,1667,1312,1300,451.34
332,246.7035,16.335946,3359,658,692,887,506,616,474.64
333,668.9702,17.125107,7503,1508,1725,1610,1460,1200,360.51
334,339.5329,19.425178,6373,1419,1311,1333,1186,1124,311.95
335,614.1578,21.436535,6078,1358,1099,1387,1154,1080,341.57
336,448.1035,16.47151,3129,615,598,641,745,530,269.97
337,85.6911,15.416657,2820,648,576,547,587,462,257.03
338,226.902,25.587324,1944,414,370,453,392,315,560.76
339,41.5699,23.495692,2761,588,534,531,654,454,235.55
340,318.8282,16.421001,2642,568,574,570,443,487,376.55
341,252.8777,12.672498,2302,471,438,613,350,430,414.74
342,144.6865,22.196757,3815,810,828,798,831,548,298.87
343,98.6487,29.239424,3487,627,775,892,604,589,472.96
344,488.5504,20.414979,4128,817,819,1132,681,679,322.37
345,-260.0255,15.48089,3361,632,736,731,678,584,434.39
346,790.1554,18.422801,7064,1533,1527,1409,1390,1205,351.27
347,576.29,16.49,5221,1059,1072,1334,864,892,445.55
348,817.5421,21.158524,6051,1244,1231,1175,1352,1049,300.15
349,1081.338,18.713348,10035,2109,2078,1889,2083,1876,210.66
350,501.1438,17.860218,7051,1407,1306,2129,1076,1133,429.84
351,1798.5863,17.634801,11994,2428,2791,2409,2224,2142,336.82
352,-138.7662,13.517261,1897,330,390,458,255,464,423.97
353,31.7931,17.61949,2603,432,536,771,400,464,323.17
354,211.2711,20.022525,1223,211,222,444,175,171,524.18
355,306.5604,19.129706,3180,542,616,983,454,585,444.16
356,233.7164,14.970957,3050,564,625,698,572,591,398.14
357,13.7917,16.437924,1703,407,354,443,242,257,332.34
358,490.515,16.251236,4445,908,808,1269,717,743,368.37
359,285.9614,16.036777,2775,511,511,896,382,475,242.08
360,291.3954,19.477578,2959,558,474,936,455,536,412.98
361,52.6708,16.942214,2903,506,622,833,483,459,488.99
362,52.4332,16.958793,2887,495,606,928,381,477,257.9
363,84.2752,13.011077,3405,684,652,977,521,571,282.49
364,-280.2026,20.223925,2443,485,462,568,474,454,360.68
365,10.7836,16.280317,1997,393,355,563,281,405,371.99
366,428.0157,16.073184,4392,842,821,1242,674,813,264.11
367,261.5636,13.82007,1400,299,222,379,201,299,438.14
368,106.4445,16.857913,2960,562,565,808,461,564,374.9
369,33.3664,13.128098,3670,651,777,1085,522,635,257.78
370,-173.8892,18.266245,3322,617,703,955,483,564,403.17
371,301.2358,14.574045,2955,590,551,769,503,542,373.61
372,80.0802,13.125702,3098,567,667,848,500,516,448.5
373,-94.3843,15.804409,1884,286,473,397,375,353,411.1
374,-44.6288,11.76176,2035,364,439,536,366,330,281.84
375,-597.192,15.218486,3645,659,713,936,595,742,348.22
376,52.3999,18.465424,3802,729,856,899,696,622,426.79
377,131.415,11.518548,2985,481,531,734,598,641,409.47
378,1.6563,11.235693,3787,721,662,732,1053,619,401.21
379,553.8356,13.093596,5136,1048,1095,1274,895,824,382.12
380,307.1777,13.76048,4102,884,832,804,851,731,229.95
381,157.0805,12.615983,5553,1039,1267,1210,1015,1022,235.63
382,44.8795,11.84502,5002,1018,891,1349,868,876,364.84
383,-37.8138,8.317392,3983,1022,747,844,843,527,466.4
384,366.8146,8.037166,8920,1695,1643,2232,1816,1534,373.33
385,330.3018,6.069284,3219,682,628,792,597,520,452.41
386,-242.7329,8.293008,4893,1085,843,1074,1092,799,431.18
387,-32.69,7.097894,6533,1566,1152,1264,1569,982,415.61
388,167.976,5.040543,2489,538,461,618,483,389,595.44
389,493.4436,5.012413,7555,1715,1247,1442,1732,1419,436.69
390,1475.8853,3.882847,11061,2285,2044,2508,2133,2091,324.01
391,288.72,3.272048,10323,2307,1722,2102,2302,1890,392.81
392,475.9771,2.852773,7144,1433,1344,1848,1263,1256,375.41
393,1236.4279,3.136352,15073,2884,2735,3170,3659,2625,277.27
394,498.0882,2.572539,7451,1615,1408,1793,1360,1275,344.49
395,399.2242,2.851863,11029,2112,2348,2376,2344,1849,400.4
396,515.8093,2.699208,7756,1693,1585,1871,1389,1218,349.39
397,867.2938,2.470748,9739,2122,1855,2324,1770,1668,420.16
398,391.3027,2.467357,4337,683,1013,872,967,802,232.08
399,-131.8571,2.74587,8501,1615,1953,1787,1749,1397,286.53
400,686.0443,2.449941,6033,1147,1356,1284,1210,1036,250.26
401,140.3916,2.258683,2925,589,719,617,544,456,358.15
402,1716.2015,3.138554,12399,2370,2417,2399,3039,2174,286.12
403,454.4483,2.632548,6319,1078,1514,1173,1530,1024,428.4
404,38.1301,2.968505,2824,601,666,547,578,432,295.47
405,1299.9285,2.822641,10827,2051,2326,1908,2606,1936,341.45
406,-125.2207,2.683939,5956,1204,1342,1439,1106,865,323.98
407,623.2285,2.711039,7139,1405,1424,1897,1260,1153,346.02
408,1000.0453,2.496049,9774,1739,2197,2051,2144,1643,306.07
409,857.7795,2.477918,8504,1740,1993,1811,1639,1321,386.97
410,1564.6976,2.666396,18179,3443,3742,4057,3661,3276,385.66
411,619.6664,3.227957,8792,1565,2107,1730,1896,1494,346.24
412,1493.6777,3.123976,11013,2066,2320,2215,2605,1807,287.22
413,677.2373,2.411309,5535,1127,1136,1216,1082,974,382.87
414,1353.682,2.346137,14783,3103,3039,3426,2895,2320,362.23
415,781.6739,2.235185,10307,2166,2010,2682,1871,1578,307.31
416,598.7655,2.041375,10542,2128,2278,2775,1833,1528,414.02
417,-212.7617,1.77296,4404,771,1065,1093,789,686,432.51
418,-77.005,1.834006,3039,471,881,539,629,519,233.5
419,860.8312,1.856789,9759,1532,2292,2090,2165,1680,324.78
420,-17.7597,2.080868,1935,320,413,391,434,377,341.9
421,352.5536,2.002135,2885,570,594,724,472,525,347.4
422,152.0285,2.042522,4979,1012,950,1277,894,846,560.35
423,-113.621,1.775645,3415,746,730,664,763,512,429.75
424,158.1183,1.934207,4070,748,800,906,909,707,385.99
425,-17.2247,1.853706,6946,1393,1325,1536,1525,1167,445.7
426,625.9248,1.731112,8411,1593,1811,1856,1539,1612,345.53
427,-80.3245,3.582079,754,123,152,175,153,151,285.5
428,193.035,1.84406,7192,1248,1802,1378,1548,1216,213.77
429,710.1813,1.826087,9612,1880,1939,2119,1841,1833,347.92
430,52.2847,1.629264,3854,694,749,815,764,832,325.5
431,744.4791,1.795422,8981,1833,1784,2128,1636,1600,256.84
432,376.2141,1.695112,6055,1294,1209,1111,1306,1135,291.88
433,2021.0,1.555475,15833,3066,3203,3099,3541,2924,298.78
434,-181.2685,1.517872,1796,330,433,310,427,296,174.25
435,571.8219,1.498289,6243,1043,1649,1329,1318,904,290.69
436,2074.0974,1.421904,19173,3652,4104,4099,3918,3400,349.02
437,1505.8975,1.472543,10113,1861,1991,1832,2280,2149,299.11
438,1020.5297,1.548799,11071,2076,2247,2268,2366,2114,300.8
439,378.7452,1.802046,5436,1123,1148,1221,1162,782,457.09
440,108.5927,1.764028,2176,391,405,439,437,504,333.2
441,-180.6075,1.726878,1530,280,316,310,336,288,331.13
442,211.3205,1.76472,6142,1156,1396,1350,1154,1086,341.88
443,-49.2497,1.635818,1492,259,371,351,298,213,322.28
444,578.4986,1.698936,9437,1728,2020,2129,1981,1579,371.09
445,89.0437,1.727773,2603,510,669,539,509,376,242.26
446,105.8362,1.635077,3226,621,576,885,592,552,343.4
447,109.126,1.954832,4413,833,912,1149,778,741,308.16
448,323.5698,1.770069,2618,489,544,674,436,475,317.13
449,-136.6497,1.582377,863,151,204,232,134,142,260.45
450,-198.6378,1.882123,2008,333,363,642,326,344,380.99
451,-49.6709,1.785023,1126,260,179,380,153,154,403.8
452,239.2275,1.85094,4749,808,860,1209,832,1040,267.09
