episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
110,149.7083,4.460542,1280,234,226,345,242,233,366.05
111,-56.3421,0.792354,55,17,12,10,10,6,631.72
112,-27.2267,1.452048,18,1,2,4,8,3,612.69
113,93.8083,1.801266,1430,289,285,338,269,249,409.05
114,52.4793,1.402491,340,61,59,90,59,71,509.95
115,308.9171,0.886672,2646,484,459,683,489,531,341.33
116,-17.8048,0.84988,109,24,20,21,17,27,413.27
117,-13.2351,0.707266,244,48,45,62,41,48,809.09
118,88.3393,1.135694,1089,195,209,323,191,171,181.71
119,225.232,0.937061,1865,371,341,468,342,343,454.71
120,115.1442,1.327571,1644,300,320,427,299,298,374.2
121,-47.5542,1.162034,295,57,76,48,64,50,588.04
122,311.8663,1.079106,2714,483,491,759,489,492,332.61
123,155.4352,1.251757,1023,183,191,280,178,191,465.94
124,-171.4752,1.309714,217,45,48,55,39,30,422.88
125,-0.9447,1.419102,655,132,120,149,121,133,667.4
126,45.2702,1.315156,317,58,64,81,53,61,622.69
127,625.2001,1.347642,3553,676,680,852,639,706,322.47
128,918.1076,0.933348,4626,830,858,1202,841,895,311.78
129,132.8098,1.191563,817,127,158,259,145,128,448.16
130,817.5149,1.10673,5384,983,1015,1413,1017,956,257.09
131,460.9365,0.986718,3363,601,604,924,604,630,328.8
132,411.8247,1.06745,2724,510,517,736,471,490,428.89
133,169.4117,0.931845,1958,353,382,472,381,370,302.47
134,282.3667,0.650183,1974,348,391,536,343,356,337.18
135,57.1656,0.622072,768,170,154,128,147,169,401.17
136,-36.1354,1.499191,159,33,29,29,36,32,106.08
137,87.7117,0.617131,1107,206,194,312,196,199,441.0
138,-38.6098,1.361821,70,10,21,16,6,17,94.79
139,393.5592,0.990942,2563,467,475,665,459,497,383.3
140,411.3371,0.966904,2543,472,472,691,456,452,304.51
141,776.7298,0.65252,5045,903,979,1231,991,941,314.2
142,-8.3476,0.590618,1210,213,232,330,217,218,549.84
143,-13.4274,1.048645,274,42,44,93,45,50,154.25
144,392.7474,0.612416,2671,493,514,720,476,468,387.69
145,-46.8245,1.3939,28,7,4,9,5,3,376.47
146,101.6791,1.248537,1961,324,383,554,352,348,437.22
147,319.7289,2.013107,2597,471,471,720,493,442,423.08
148,-112.632,0.767627,130,23,27,38,23,19,131.8
149,-79.3463,1.08409,1275,228,237,334,233,243,412.31
150,383.6114,0.972854,2102,396,395,491,413,407,322.09
151,407.8763,1.360319,2640,467,489,757,454,473,444.29
152,51.2643,1.25785,426,81,103,91,74,77,691.69
153,366.553,2.402865,2862,538,524,778,501,521,350.67
154,89.7486,0.565841,599,115,131,130,80,143,446.22
155,-22.2059,2.269202,200,46,30,57,31,36,82.2
156,3.0791,1.711699,321,63,85,76,47,50,633.07
157,-116.0099,1.5196,463,81,103,108,81,90,454.76
158,430.0968,0.899965,2447,453,527,599,406,462,367.8
159,350.8847,1.407543,2661,480,507,770,441,463,353.51
160,-10.0,0.933073,1,0,0,1,0,0,21.95
161,-93.1991,1.903882,903,167,169,246,156,165,208.1
162,127.7854,1.488932,810,152,154,158,157,189,385.78
163,148.097,1.266568,1090,220,194,331,177,168,473.51
164,5.8702,0.584696,1749,392,351,311,356,339,374.06
165,336.2129,1.838371,3970,728,717,1143,703,679,368.58
166,134.8488,1.347197,569,117,108,111,91,142,631.76
167,130.5504,1.405259,1014,158,179,318,188,171,366.65
168,359.6858,1.179835,2149,380,418,597,348,406,434.44
169,475.4754,1.530553,4022,735,713,1199,689,686,377.8
170,339.9774,1.062131,3297,630,585,928,577,577,391.79
171,513.5735,1.847062,4023,789,756,1091,687,700,365.18
172,462.4497,1.650344,2744,462,518,809,457,498,265.65
173,186.5536,1.765391,3421,630,613,1022,569,587,363.92
174,573.0771,1.436017,3582,639,654,1010,621,658,323.66
175,59.4325,5.077603,716,141,115,201,111,148,362.94
176,166.6707,0.495905,935,182,176,168,179,230,498.84
177,-45.7424,2.108872,196,41,27,69,30,29,67.94
178,-40.5293,1.82793,76,13,10,18,18,17,70.0
179,280.4714,1.770735,2139,366,408,583,350,432,357.26
180,354.523,1.703199,2661,450,538,660,525,488,378.49
181,418.4814,0.674133,2790,499,477,767,503,544,383.16
182,217.7477,1.182371,1514,257,296,442,280,239,543.58
183,-21.5252,2.03145,11,4,2,5,0,0,873.32
184,220.904,1.664531,1864,333,323,521,324,363,458.95
185,4.592,2.483773,361,73,62,69,75,82,550.47
186,191.7063,2.049122,4306,869,791,1154,729,763,352.78
187,70.0756,1.857636,680,130,122,168,138,122,529.12
188,299.2884,1.560787,2324,416,409,694,380,425,552.1
189,108.5915,1.384925,869,148,174,254,131,162,693.98
190,188.089,0.572193,3454,611,604,1073,556,610,334.6
191,444.8883,1.693334,2742,560,491,714,457,520,442.93
192,-74.334,1.434407,315,70,44,99,46,56,80.71
193,340.2695,1.840947,3488,624,644,999,579,642,381.99
194,485.0773,1.632189,3328,578,587,1069,521,573,282.57
195,470.1541,1.383341,4932,1001,871,1403,846,811,324.84
196,1364.2678,1.511929,13924,2657,2600,3743,2301,2623,260.51
197,503.8782,1.931782,2891,533,538,844,478,498,416.63
198,100.9877,2.281456,1186,215,206,353,195,217,258.26
199,-254.6342,0.619557,646,137,123,142,141,103,571.58
200,347.3413,1.843564,2409,433,426,738,426,386,213.12
201,-40.4211,2.128574,82,22,18,17,10,15,147.89
202,284.0188,0.991102,2430,499,443,586,411,491,384.27
203,97.7934,1.138884,664,120,141,169,135,99,537.2
204,-151.0805,1.345456,1186,196,233,278,211,268,309.16
205,-55.8457,0.675981,890,173,160,203,193,161,317.52
206,-10.9478,1.575697,3345,653,610,916,540,626,408.05
207,-50.5486,1.268999,92,26,15,14,23,14,88.34
208,384.2216,1.34073,2990,588,621,787,502,492,501.95
209,263.0837,1.366421,1044,199,182,263,182,218,344.32
210,210.6111,1.457657,2277,443,356,568,455,455,488.76
211,746.737,1.30988,5077,991,964,1335,898,889,360.42
212,121.468,0.635812,3452,655,734,738,694,631,295.54
213,321.703,1.335075,5409,982,1059,1216,1073,1079,295.79
214,-37.9982,1.549211,31,3,9,5,8,6,718.68
215,45.175,1.673521,315,62,72,63,62,56,596.43
216,79.2311,1.482656,515,94,87,133,96,105,415.66
217,654.2206,1.187908,5046,1000,948,1321,825,952,314.83
218,151.1746,1.243204,3289,659,627,856,519,628,319.64
219,117.8686,0.825899,5714,1023,1036,1661,967,1027,312.72
220,-17.0735,1.273835,311,48,43,99,56,65,118.63
221,76.6374,1.582763,1013,199,217,243,187,167,560.29
222,630.5967,1.244748,4293,755,760,995,906,877,364.94
223,256.766,1.190265,1453,250,288,388,239,288,439.56
224,487.1048,1.239047,3577,638,682,992,634,631,314.58
225,-85.0431,1.028732,2745,553,499,701,475,517,336.79
226,243.0497,1.414326,2509,435,475,654,461,484,368.77
227,169.9416,0.945388,3475,654,660,936,625,600,295.39
228,65.2153,0.479471,2023,361,375,568,332,387,591.17
229,199.7267,0.831803,3551,699,588,1001,662,601,484.93
230,3.9138,1.366375,262,59,51,55,53,44,579.21
231,178.5893,1.321741,941,204,185,149,138,265,302.23
232,111.9711,0.681164,1406,246,285,260,341,274,465.16
233,293.6806,1.205098,3468,625,616,974,593,660,435.06
234,-74.5499,0.661471,97,12,13,17,38,17,841.65
235,43.2978,1.203634,4378,882,747,1114,834,801,382.84
236,-60.2597,1.055441,136,44,17,17,33,25,105.79
237,493.4512,1.35708,4972,966,905,1317,862,922,273.58
238,214.7599,0.805465,4221,812,787,1081,757,784,441.85
239,-16.2624,0.624229,558,110,91,125,113,119,570.06
240,191.7727,1.146251,1920,369,385,514,309,343,597.36
241,-99.5115,0.732951,101,16,13,36,22,14,626.91
242,59.8019,0.765872,405,67,79,92,75,92,548.48
243,330.7398,0.685314,3475,683,645,952,565,630,354.34
244,493.319,0.961172,3808,706,721,1052,677,652,434.94
245,311.4738,0.736655,3092,596,580,916,515,485,368.12
246,40.5528,0.747876,722,142,137,150,145,148,675.55
247,340.2114,0.947721,2685,521,483,724,457,500,422.72
248,305.2791,1.297672,4365,829,822,1190,770,754,408.91
249,409.8524,0.935751,5233,1031,1024,1299,908,971,345.25
250,87.6733,0.971136,910,147,153,177,165,268,539.03
251,140.3554,0.900267,4525,852,895,1124,820,834,368.39
252,191.45,1.366062,1944,354,339,590,312,349,485.81
253,812.6806,0.76545,5956,1234,1108,1434,1126,1054,326.93
254,-26.461,1.227186,98,19,18,31,16,14,62.15
255,180.504,1.043051,757,121,133,167,147,189,618.41
256,60.7442,0.892612,415,66,82,127,82,58,747.19
257,217.9676,0.823004,4444,851,879,1143,733,838,382.22
258,32.0169,0.943064,709,121,171,157,123,137,499.55
259,-26.0891,1.018606,224,39,54,52,27,52,562.76
260,8.1469,1.050285,1277,253,241,354,207,222,671.19
261,93.2152,1.074987,921,191,147,198,169,216,341.23
262,207.8821,1.145857,1315,235,235,318,223,304,369.07
263,-29.057,0.968075,3819,707,734,972,685,721,426.62
264,179.0708,0.665642,1994,381,383,502,327,401,479.43
265,136.9756,0.807995,651,139,131,153,104,124,652.51
266,-83.8735,0.673116,230,47,60,37,37,49,788.21
267,-88.3598,0.765264,207,39,54,51,30,33,822.43
268,-50.4691,0.96602,1946,425,363,432,367,359,311.52
269,-37.4312,0.73743,54,9,10,22,6,7,82.39
270,285.3645,0.854244,4139,816,800,1103,645,775,423.99
271,267.634,0.987316,4201,786,810,1083,770,752,393.11
272,221.6657,0.834961,4652,892,931,1196,755,878,370.16
273,211.6075,0.726398,3719,692,710,1071,615,631,437.84
274,21.0954,0.755433,4027,754,788,1087,671,727,429.92
275,-58.0063,0.704164,1119,253,224,290,175,177,708.43
276,-37.5766,0.759405,23,8,5,5,1,4,821.75
277,155.4008,0.854702,4182,786,798,1148,699,751,411.05
278,525.3568,0.838315,6347,1294,1187,1630,960,1276,354.57
279,156.007,0.943436,4601,854,889,1166,803,889,328.92
280,159.634,2.982904,4280,801,787,1308,672,712,387.46
281,-146.9579,0.786483,4278,836,895,1162,668,717,410.69
282,-27.6267,0.814738,87,34,13,13,10,17,79.57
283,-1.0078,0.466801,410,75,66,98,55,116,297.34
284,135.8873,0.948584,1035,195,199,197,192,252,597.71
285,-12.0513,0.656799,3,0,0,1,0,2,631.32
286,26.5277,1.065467,1125,217,238,316,177,177,624.25
287,470.4878,0.989392,4091,845,777,954,683,832,345.38
288,306.6017,0.892711,5815,1122,1125,1493,1071,1004,396.82
289,-9.1118,0.860324,710,166,150,162,104,128,715.83
290,186.5515,0.44213,4460,832,902,1214,737,775,383.57
291,152.8131,1.872049,1087,212,177,344,171,183,577.19
292,-9.4503,0.719229,5,1,1,1,0,2,51.33
293,16.1586,0.775947,247,56,39,67,40,45,281.75
294,437.4549,0.81294,4541,891,942,1190,794,724,385.72
295,302.847,0.771176,1747,339,315,374,321,398,279.92
296,304.0123,0.881864,7617,1552,1459,1665,1454,1487,305.08
297,193.2643,0.857443,3978,782,780,1109,627,680,444.71
298,243.2061,0.903599,6821,1263,1317,1750,1230,1261,345.56
299,330.4846,1.016035,4165,818,816,1252,666,613,418.67
300,64.9425,0.750756,835,146,130,228,139,192,560.34
301,308.8153,0.827276,4541,835,885,1204,823,794,378.65
302,75.6956,0.784049,3946,755,758,1125,619,689,447.24
303,448.1853,0.836138,4249,818,814,1191,671,755,296.18
304,-134.4563,0.92543,1357,259,288,213,413,184,487.0
305,1595.566,0.989847,15758,3069,3027,3497,3165,3000,296.67
306,122.9232,0.908998,4181,733,761,1154,827,706,417.2
307,168.9607,0.512532,1968,380,308,578,346,356,463.8
308,381.6648,0.690369,4591,852,850,1327,716,846,363.7
309,-76.3928,0.803526,1062,208,175,327,168,184,193.53
310,452.9408,0.848255,6408,1149,1322,1489,1309,1139,364.44
311,57.1363,0.924493,3852,720,818,982,696,636,461.23
312,485.0089,0.409439,4684,809,907,1063,996,909,336.7
313,203.7186,1.065302,1334,249,214,313,269,289,454.12
314,-26.704,0.853655,33,3,11,4,6,9,102.93
315,-75.9798,0.733335,253,61,33,73,55,31,684.05
316,-120.518,1.065286,2657,513,489,731,486,438,332.7
317,-327.8797,0.608476,2574,534,467,643,470,460,313.03
318,-61.9036,0.997182,1746,361,271,537,283,294,482.12
319,82.1445,0.95439,1762,351,385,373,369,284,217.9
320,131.08,0.799209,2085,400,415,514,323,433,548.04
321,-52.1165,1.110562,887,210,141,243,126,167,633.89
322,-66.5872,1.216805,2086,422,409,580,340,335,559.59
323,69.1511,1.041545,1054,195,223,208,176,252,587.01
324,238.3879,0.774356,2992,604,501,817,528,542,260.96
325,-99.1815,0.78254,4013,781,820,935,766,711,452.2
326,268.0931,0.950899,3423,663,661,906,526,667,422.2
327,245.3433,0.615925,4019,806,865,874,711,763,430.01
328,-196.3005,0.505333,4021,840,849,1009,701,622,457.74
329,105.6209,0.787866,819,163,188,211,131,126,435.67
330,-10.0,0.933678,1,0,0,1,0,0,41.34
331,-54.3523,0.822326,80,14,15,26,12,13,136.1
332,529.6936,0.543776,3955,739,901,767,812,736,360.73
333,364.9238,0.853349,5497,1057,1040,1270,1017,1113,337.28
334,21.2415,0.770866,2095,477,399,478,384,357,632.31
335,-33.8138,0.779481,136,36,18,25,31,26,838.06
336,101.1073,0.533579,1503,276,296,318,406,207,682.36
337,95.7346,0.981791,1579,276,298,344,411,250,635.13
338,-252.962,0.839658,2267,421,398,507,538,403,566.26
339,-18.25,0.865291,6,2,1,1,1,1,202.77
340,-101.1831,0.721607,6131,1090,1203,1464,1180,1194,398.09
341,1079.1344,0.71828,10063,1834,2009,2174,2058,1988,365.59
342,129.761,0.717315,2667,497,537,610,537,486,283.27
343,99.6402,0.781696,4425,840,919,908,960,798,376.6
344,200.4365,0.664566,4275,875,880,1088,759,673,423.25
345,357.7463,0.564125,5680,1107,1151,1122,1185,1115,420.0
346,297.1753,0.698973,2703,568,520,473,660,482,526.68
347,330.6384,0.763598,2434,552,450,487,456,489,533.02
348,256.3191,0.703172,2476,521,532,426,640,357,599.22
349,32.7735,0.776896,4041,808,837,997,723,676,400.6
350,156.537,0.606121,4452,876,855,938,1029,754,410.71
351,499.2643,0.694402,4205,785,824,1167,673,756,421.88
352,212.6131,0.674234,2458,501,499,581,449,428,282.56
353,773.5793,0.681464,10490,2063,2095,2208,2129,1995,315.06
354,206.9715,0.535826,1357,268,200,363,233,293,318.17
355,107.7944,0.689692,4061,839,814,848,892,668,451.31
356,632.0243,0.375503,7762,1483,1521,1379,1637,1742,314.88
357,464.9158,0.665173,3136,568,606,852,606,504,496.31
358,61.0457,0.593712,3788,791,770,643,939,645,440.71
359,-39.4229,0.631767,22,5,3,7,4,3,658.63
360,489.5705,0.754125,3689,764,757,1000,555,613,468.34
361,241.2261,0.612224,3437,677,709,815,705,531,489.03
362,419.4121,0.599566,7600,1530,1474,1799,1424,1373,332.3
363,262.816,0.741547,2111,396,393,413,446,463,253.21
364,36.6138,0.712596,4063,848,839,692,1049,635,445.97
365,354.8358,0.710382,4925,859,961,1244,939,922,368.83
366,355.9001,0.560944,3312,673,613,923,579,524,480.33
367,391.1651,0.593827,6274,1264,1212,1194,1445,1159,396.26
368,380.0253,0.866751,4281,911,847,1050,726,747,412.33
369,462.3024,0.624883,4002,778,788,1196,586,654,445.18
370,880.6505,0.466461,7617,1452,1461,1812,1493,1399,335.44
371,185.7799,0.701185,1903,407,343,412,395,346,343.44
372,319.4671,0.838843,4115,797,785,863,915,755,423.76
373,-224.7209,0.492474,326,120,56,38,68,44,70.48
374,378.4154,0.811117,3981,832,875,745,811,718,433.81
375,2173.9247,0.691675,14926,3141,2767,2985,3049,2984,294.82
376,-150.8588,0.775041,196,41,37,47,43,28,78.08
377,121.3946,0.506953,3181,674,623,824,587,473,440.79
378,458.3595,0.736235,6042,1240,1130,1605,1041,1026,350.72
379,15.5541,0.739343,2241,401,440,514,505,381,169.55
380,-22.1513,0.668484,194,43,39,48,30,34,87.75
381,167.0103,0.759852,2474,464,472,546,488,504,189.87
382,278.0465,0.656574,3644,753,745,797,729,620,398.53
383,481.5794,0.607602,2764,548,535,768,419,494,515.66
384,51.7524,0.651533,239,31,36,85,34,53,740.66
385,-0.981,0.659549,2061,472,365,423,423,378,287.3
386,628.005,0.754686,4064,795,739,976,865,689,358.32
387,385.9218,0.652158,4617,887,865,1217,760,888,353.32
388,84.2085,0.606772,1315,308,256,295,235,221,684.9
389,119.6284,0.587973,2650,533,484,683,434,516,253.41
390,1246.2443,0.530733,12171,2434,2177,2927,2323,2310,264.2
391,98.1877,0.60293,534,91,94,141,90,118,158.29
392,1048.3067,0.657806,5651,1023,1022,1385,952,1269,312.88
393,398.658,0.698307,4027,805,818,1076,675,653,416.55
394,619.6292,0.807981,4081,850,743,745,949,794,449.67
395,501.5731,0.78429,2941,657,417,638,552,677,237.61
396,361.0336,0.852072,4557,941,889,1179,784,764,429.39
397,284.355,0.682468,3753,687,783,963,711,609,422.84
398,310.697,0.715684,2567,670,351,644,368,534,199.89
399,259.8241,0.741036,3806,759,729,717,903,698,430.37
400,706.3523,0.766593,5285,1076,1002,1265,927,1015,385.07
401,234.3551,0.577931,3914,828,877,1014,610,585,423.82
402,776.9434,0.656491,5038,1043,1023,1131,953,888,424.47
403,420.2342,1.001288,3485,745,713,851,541,635,444.83
404,535.4,0.461243,3508,651,754,879,607,617,434.99
405,362.8191,0.690221,4690,869,906,1260,837,818,313.47
406,246.8376,0.740466,3860,789,795,978,672,626,422.79
407,430.6814,0.672774,3682,838,681,929,681,553,436.77
408,727.9113,0.656793,6921,1417,1119,1587,1348,1450,359.0
409,591.5394,0.729009,4215,838,762,1133,753,729,353.37
410,233.2052,0.718701,4576,980,757,1215,725,899,329.05
411,642.9367,0.804705,4732,934,880,1235,812,871,326.54
412,1107.8249,0.322723,7134,1561,1338,1491,1454,1290,339.4
413,779.5768,0.534833,7325,1442,1382,1683,1453,1365,413.28
414,199.776,0.735877,3745,1004,619,885,659,578,432.04
415,-42.3717,0.570891,34,15,2,5,5,7,150.99
416,208.0406,0.653024,2258,451,472,486,437,412,564.3
417,85.3975,0.721558,1787,377,326,385,355,344,602.08
418,387.2317,0.580044,3765,941,669,896,655,604,394.55
419,37.094,0.789592,3878,817,784,811,830,636,405.07
420,381.9219,1.008995,4063,802,730,1117,683,731,379.33
421,465.5294,0.831307,3770,770,767,1025,600,608,427.26
422,322.4665,0.391247,3844,941,790,816,713,584,431.5
423,261.2921,0.64122,1874,361,389,549,279,296,630.04
424,430.5993,0.527157,3819,859,756,877,640,687,406.41
425,-3.6317,0.632679,220,77,31,21,33,58,283.39
426,193.5688,0.394794,1686,281,330,265,379,431,506.01
427,615.6664,0.793624,4036,797,782,1057,654,746,345.92
428,997.6676,0.714449,6223,1288,1123,1284,1216,1312,307.67
429,-46.8546,1.029473,108,38,18,30,15,7,610.79
430,-26.9359,0.661828,123,53,20,12,20,18,124.48
431,806.7905,0.504878,7291,1608,1426,1375,1691,1191,363.56
432,68.7381,0.69696,699,164,137,142,163,93,735.98
433,357.0752,0.422187,4010,703,790,1230,684,603,389.9
434,39.9533,0.763403,2069,422,433,608,260,346,612.02
435,213.1285,0.587504,4209,758,821,871,934,825,359.29
436,-36.9631,0.566558,425,42,91,123,70,99,568.05
437,73.0717,0.645171,2158,374,499,421,514,350,594.23
438,283.3132,0.409598,2936,610,562,582,648,534,476.3
439,271.444,0.745197,1274,233,237,299,278,227,251.43
440,319.6727,0.856167,3829,726,755,739,877,732,365.06
441,238.7952,0.730395,982,172,156,262,156,236,318.59
442,163.8509,0.381261,3720,773,847,716,743,641,442.97
443,296.4382,0.711143,3468,820,660,619,753,616,381.14
444,325.5647,0.727009,3895,885,695,963,699,653,417.86
445,-38.9107,0.704413,80,24,7,21,13,15,72.69
446,662.5463,0.872923,5329,1214,1034,908,1305,868,420.97
447,251.4297,0.515114,3605,725,759,696,831,594,429.35
448,-25.3621,0.812027,1008,208,276,181,160,183,200.01
449,-144.4068,0.859897,645,115,115,104,199,112,222.1
450,371.8085,0.781772,3168,606,614,665,710,573,441.9
451,302.3156,0.59942,3755,761,746,932,758,558,433.94
452,257.9384,0.463217,3832,766,699,659,971,737,399.77
453,475.9218,0.792452,3844,764,750,815,668,847,427.81
454,181.2059,0.751614,3539,919,620,611,811,578,426.33
455,14.8119,0.951814,198,47,34,31,43,43,627.7
456,118.0435,0.48556,4020,882,897,840,811,590,412.31
457,242.4446,1.031191,4117,916,825,1026,713,637,399.36
458,324.0859,0.630367,3784,885,747,931,704,517,435.85
459,62.7784,0.515384,617,125,71,182,117,122,468.81
460,515.3501,0.676756,3745,774,780,888,712,591,414.12
461,603.1827,0.550805,4080,848,781,902,746,803,409.82
462,332.1886,0.737477,3827,910,775,801,726,615,429.89
463,748.6832,0.672984,4995,1065,931,861,1156,982,416.81
464,546.1423,0.798729,4658,1045,954,1007,795,857,407.28
465,1172.972,0.771996,5693,1166,1034,1273,1116,1104,371.74
466,1333.5533,0.533993,7992,1512,1528,1652,1608,1692,309.43
467,170.7358,0.606973,4060,846,886,760,832,736,403.7
468,986.8269,0.632601,6328,1318,974,1386,1205,1445,293.73
469,561.0471,0.924936,3917,804,812,951,713,637,406.13
470,294.4147,1.08289,5872,1237,1215,1225,1156,1039,360.3
471,828.7302,0.598419,6435,1281,1265,1495,1141,1253,303.73
472,329.9798,0.683333,3643,711,715,673,807,737,410.22
473,522.581,0.720401,3896,798,795,907,691,705,428.2
474,310.0121,0.96481,1958,386,423,472,309,368,581.82
