episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
116,569.1655,2.632256,4975,938,1045,1072,940,980,254.09
117,-525.1212,2.384905,894,174,195,170,160,195,552.83
118,503.7391,2.82333,3442,651,689,723,735,644,410.21
119,460.863,2.596549,3761,743,734,858,768,658,323.56
120,-87.4063,2.556333,2019,390,392,478,376,383,417.65
121,272.5302,2.650048,3119,629,610,647,672,561,288.78
122,1051.7494,2.438485,8729,1720,1703,2187,1557,1562,255.68
123,52.4211,2.225103,1143,205,226,275,222,215,542.41
124,-146.675,2.022433,319,73,59,76,58,53,372.23
125,142.2989,2.541607,1972,378,384,480,368,362,177.97
126,1081.8423,2.571688,6980,1374,1269,1707,1361,1269,263.1
127,332.1822,2.269949,2633,502,521,552,576,482,302.24
128,67.1438,2.753315,730,118,141,146,190,135,476.51
129,-93.7676,2.784558,1278,268,297,211,269,233,429.14
130,521.7956,3.076475,3198,621,663,766,563,585,380.24
131,848.3601,2.82557,6240,1137,1201,1528,1267,1107,347.48
132,-68.5531,3.073057,545,106,104,86,154,95,308.77
133,358.7644,3.354335,3110,603,594,621,681,611,227.75
134,-0.2036,2.306575,543,102,123,129,101,88,304.18
135,420.1011,3.021478,3129,608,593,839,533,556,453.25
136,-52.8355,2.612588,5490,1185,1047,1048,1207,1003,203.42
137,54.7972,2.933749,1411,241,267,251,415,237,501.28
138,227.4212,3.130874,2584,481,500,648,499,456,335.77
139,603.2352,2.672579,5749,1093,1091,1410,1115,1040,262.81
140,469.9988,2.738783,3496,705,661,622,818,690,287.95
141,-22.1362,2.608495,2287,412,441,504,474,456,342.1
142,43.2358,2.196552,629,106,112,100,199,112,365.17
143,442.1835,3.009761,3466,628,676,835,720,607,298.03
144,45.9543,2.744681,2340,451,453,614,417,405,430.3
145,283.5291,2.664873,2716,520,493,772,466,465,339.93
146,294.6296,2.186071,3488,650,700,682,699,757,271.6
147,97.7668,3.838564,2796,544,544,577,641,490,419.57
148,343.0733,3.004776,6448,1258,1201,1295,1491,1203,240.41
149,132.7142,3.653863,1381,267,272,280,281,281,229.05
150,-51.5738,1.988542,1141,251,188,196,278,228,270.78
151,542.7756,3.15299,4861,901,912,1141,1028,879,288.08
152,209.4453,3.870073,3150,638,575,680,688,569,348.69
153,-105.4932,2.872443,2284,501,419,511,431,422,487.04
154,7.7251,2.684242,1916,337,379,494,328,378,469.02
155,-16.8878,2.838408,837,133,166,199,198,141,465.77
156,253.5727,2.584673,4442,823,797,755,1296,771,292.07
157,505.7064,3.718077,4836,872,947,1158,980,879,369.82
158,356.7186,2.82814,3741,725,680,695,975,666,234.47
159,845.4697,3.110354,8921,1658,1666,1728,2314,1555,242.24
160,368.6759,3.560528,3308,635,668,550,906,549,288.68
161,524.4556,2.810345,5569,1066,1096,1035,1412,960,336.77
162,138.4239,2.282351,4145,807,755,759,1104,720,343.75
163,-142.5369,2.5434,2326,488,461,608,394,375,417.81
164,299.837,2.875357,3166,610,555,531,952,518,435.36
165,856.9974,2.882074,5958,1116,1178,1404,1226,1034,345.95
166,62.0173,3.203642,809,154,161,140,212,142,252.92
167,562.981,2.505768,7853,1475,1434,1823,1781,1340,360.66
168,869.144,2.422155,8058,1512,1495,2319,1359,1373,360.99
169,-63.4357,1.621313,85,20,11,15,29,10,279.27
170,1545.3896,2.890355,9974,1879,1855,2115,2403,1722,320.07
171,-203.7737,1.715404,468,86,118,76,103,85,305.07
172,222.0622,2.228774,3856,698,695,1082,644,737,414.51
173,373.1116,2.327474,2465,462,489,427,651,436,340.36
174,83.9633,2.571095,2406,493,424,651,428,410,160.65
175,28.7363,3.134093,3899,835,763,698,859,744,223.32
176,549.837,2.686838,4516,888,826,803,1204,795,352.27
177,-61.2622,3.207596,4229,916,770,1021,823,699,267.39
178,416.8338,2.541485,7461,1469,1433,1879,1439,1241,329.64
179,-1.9596,3.19856,2963,582,560,770,517,534,267.23
180,189.3523,2.822816,3972,749,712,792,1041,678,407.43
181,186.4035,2.973363,2371,459,417,403,686,406,417.65
182,-277.9447,3.082618,2280,496,438,524,414,408,362.17
183,282.5642,2.56956,4534,912,959,1144,789,730,189.98
184,1017.0488,3.154116,8454,1604,1646,1406,2315,1483,355.86
185,1105.9928,3.212495,8142,1531,1593,1616,2029,1373,225.48
186,821.6071,2.880751,6531,1294,1229,1792,1110,1106,277.29
187,285.5732,3.185925,4511,837,840,1277,836,721,407.85
188,-47.9273,2.546882,378,69,89,58,110,52,161.59
189,163.0282,3.609081,3546,657,674,567,1043,605,225.73
190,-159.9078,3.419883,641,150,120,119,135,117,545.55
191,1144.1721,3.250923,10939,2138,2144,1764,2985,1908,299.44
192,242.2187,2.826285,5615,1136,1085,1147,1193,1054,386.29
193,459.6964,2.175513,2851,530,531,451,810,529,254.5
194,751.2538,2.521806,5891,1096,1121,989,1702,983,265.91
195,-192.5011,4.43189,846,156,179,122,205,184,424.68
196,81.2309,2.471766,1631,290,336,404,314,287,213.4
197,-88.5222,4.149255,1016,200,186,190,257,183,620.77
198,149.5641,2.530092,1654,368,264,282,404,336,253.85
199,466.7476,2.610226,6115,1182,1143,1452,1148,1190,230.69
200,86.4145,3.223963,1168,227,228,191,323,199,410.34
201,222.2954,2.051325,5348,1066,931,1010,1305,1036,352.62
202,488.4686,2.454852,3976,766,712,1041,706,751,315.29
203,37.0824,2.555154,1704,312,349,377,347,319,270.04
204,227.3207,2.953953,3142,597,578,774,622,571,375.43
205,448.2618,2.858338,6354,1252,1206,1111,1740,1045,276.99
206,413.8303,2.267206,4881,923,916,1269,900,873,329.62
207,845.1046,2.073488,6263,1169,1159,1238,1505,1192,281.08
208,429.3135,1.615959,2354,463,456,455,469,511,289.04
209,796.2902,2.002969,5650,1058,1035,1509,1003,1045,365.89
210,699.1956,2.105192,8464,1697,1644,1709,1787,1627,366.97
211,144.6126,2.024611,3575,735,711,605,956,568,337.81
212,631.9097,1.614345,8353,1702,1515,2247,1460,1429,265.87
213,123.7391,1.641603,1857,355,410,345,388,359,318.82
214,665.2231,1.649146,4439,796,772,1160,981,730,353.68
215,835.195,1.72156,6684,1267,1301,1733,1184,1199,354.2
216,502.0409,1.808856,4489,915,789,1117,846,822,278.44
217,420.2469,1.729961,3365,690,673,737,639,626,336.37
218,467.5401,1.314539,3155,590,566,544,928,527,348.38
219,389.7178,1.724478,2879,583,502,695,550,549,226.15
220,494.2334,1.628855,3246,635,642,600,763,606,222.08
221,586.4078,1.638815,6613,1322,1228,1409,1365,1289,358.6
222,167.4966,1.486995,4705,919,907,1070,978,831,312.22
223,24.4471,1.293408,1798,341,368,383,359,347,210.33
224,319.6433,1.550915,3406,718,646,635,782,625,456.1
225,697.2896,1.792558,6849,1351,1236,1831,1177,1254,319.33
226,-38.9615,2.001141,2655,503,495,473,652,532,269.84
227,502.4679,1.621183,5550,1078,1034,998,1380,1060,321.71
228,279.9983,1.191558,4142,788,814,778,962,800,333.06
229,-95.0412,1.418946,2812,552,561,543,638,518,444.68
230,78.661,1.086339,2469,489,474,532,524,450,441.62
231,517.6621,1.725943,4302,827,855,1041,753,826,265.42
232,288.9584,2.06406,3784,766,679,785,789,765,379.94
233,-162.4466,2.45637,2544,525,510,502,510,497,257.09
234,424.6183,1.544755,4869,1021,897,1036,1013,902,305.92
235,149.0682,1.248155,6558,1314,1354,1373,1309,1208,379.52
236,89.5261,1.347113,789,161,175,120,169,164,573.14
237,523.8625,2.143108,3075,567,591,564,651,702,266.74
238,42.3639,1.898162,1222,222,248,272,294,186,402.01
239,-0.5376,1.895307,2166,492,386,459,450,379,225.33
240,464.8901,1.73533,5650,1118,1118,1161,1095,1158,359.15
241,304.1263,1.857414,2663,516,565,435,636,511,254.57
242,86.6796,2.008519,1367,262,231,260,352,262,342.8
243,-112.9524,1.709842,83,14,13,16,21,19,314.51
244,35.7788,1.342654,503,87,70,84,163,99,331.08
245,-21.1012,2.330438,325,49,57,46,104,69,318.77
246,551.1738,3.106432,3716,714,660,973,668,701,275.04
247,257.174,2.066818,2261,492,385,478,420,486,248.03
248,239.4088,2.052156,2116,400,383,348,558,427,283.27
249,72.8935,2.471068,965,203,162,203,252,145,468.16
250,334.1626,3.422434,4091,774,782,868,880,787,327.72
251,55.1268,2.898767,3460,678,671,731,778,602,407.32
252,61.4564,3.444651,3364,551,867,584,682,680,478.57
253,99.2075,2.368804,504,74,89,89,117,135,553.67
254,329.4153,3.218484,2824,596,532,609,579,508,366.06
255,268.2177,2.289312,1407,284,300,277,213,333,357.02
256,467.4432,3.364341,5404,1012,1007,1402,989,994,319.63
257,92.9901,3.735813,1426,299,248,342,243,294,312.76
258,-75.9834,2.818872,631,105,111,124,151,140,428.38
259,165.8107,3.182668,1916,451,335,384,403,343,292.51
260,-45.1514,2.633493,472,127,86,70,106,83,182.4
261,34.5388,3.282906,1044,195,212,237,200,200,221.39
262,167.4131,2.919355,1824,351,362,372,359,380,313.55
263,-127.235,3.231884,2125,394,421,593,371,346,257.82
264,-12.5383,3.655647,201,39,29,28,65,40,381.04
265,178.7146,3.368534,1165,213,233,273,230,216,431.52
266,44.4801,4.621492,929,231,172,174,188,164,192.24
267,178.188,4.099305,1490,287,268,334,281,320,304.72
268,-41.3259,3.958818,19,5,5,3,1,5,250.6
269,-47.8568,2.18439,261,49,55,49,53,55,493.11
270,20.7355,4.665019,1904,405,391,347,426,335,272.07
271,678.6328,7.043719,3931,728,716,1063,699,725,429.39
272,288.1384,4.290545,2921,641,544,618,588,530,234.35
273,189.2208,4.050973,1748,397,300,441,328,282,363.66
274,154.6982,10.767844,1589,399,332,268,288,302,281.4
275,-9.9436,4.105485,1310,279,262,285,255,229,222.34
276,-4.8422,4.641674,436,99,65,65,100,107,705.96
277,219.4014,10.030268,2644,517,514,465,623,525,350.33
278,-130.6448,4.556515,335,58,70,61,91,55,167.11
279,-60.9359,5.557205,558,121,111,136,84,106,283.22
280,715.1227,7.214467,4453,980,871,938,892,772,333.12
281,356.1993,8.172327,4128,844,786,830,869,799,338.93
282,312.8089,13.885134,5037,1071,991,1064,926,985,309.76
283,324.4187,5.549435,1841,349,355,439,286,412,294.07
284,322.0284,6.334465,1809,341,334,426,319,389,321.18
285,259.4013,6.099922,6389,1340,1214,1329,1257,1249,307.09
286,288.0484,15.077212,3773,730,771,971,640,661,240.41
287,-77.5337,4.490724,584,98,134,146,101,105,191.24
288,-14.2103,5.17918,843,160,161,134,190,198,318.75
289,82.2548,5.742487,561,116,109,82,158,96,558.1
290,297.6465,19.215626,1298,239,259,259,241,300,277.05
291,625.2501,6.621735,5292,1080,1033,1041,1184,954,319.53
292,349.0612,12.830688,2838,603,570,610,542,513,381.94
293,253.1488,5.065637,1418,292,253,295,287,291,337.1
294,93.4441,6.391253,465,60,76,86,141,102,222.79
295,351.936,14.085673,2800,656,614,582,496,452,179.17
296,204.0642,6.901455,2177,438,427,379,523,410,402.11
297,341.5175,6.271475,3193,694,566,650,615,668,271.87
298,492.7805,6.631922,3330,641,738,621,705,625,265.87
299,-330.8587,5.306639,1443,283,252,409,263,236,583.8
300,348.4137,11.046126,5364,1030,1145,1230,1020,939,439.15
301,168.224,5.500867,1933,366,469,329,377,392,251.36
302,68.2573,5.886922,564,100,94,74,154,142,281.98
303,-50.2405,5.000566,31,2,7,5,13,4,240.89
304,124.9925,23.885571,4504,936,787,1131,869,781,354.98
305,239.5348,7.022534,1469,253,305,325,325,261,228.49
306,-76.2284,10.723277,501,75,83,76,166,101,235.12
307,423.4507,17.568301,2896,508,551,678,584,575,391.08
308,54.1037,8.954927,899,185,164,123,274,153,720.52
309,71.3662,11.327073,594,90,116,92,171,125,239.55
310,-48.2611,9.58443,204,36,43,28,63,34,141.14
311,106.0045,23.131841,2695,602,555,508,590,440,407.9
312,254.0681,13.295401,2297,435,488,513,503,358,246.67
313,35.5751,12.627209,398,64,70,82,76,106,537.11
314,140.0514,10.652135,3669,787,746,780,645,711,280.98
315,-19.8133,11.653308,333,77,58,40,94,64,620.37
316,188.0029,11.24995,1442,259,245,290,248,400,334.09
317,-398.9897,10.778095,2035,397,484,298,502,354,215.02
318,338.4844,11.298063,2328,435,507,593,388,405,380.1
319,102.9428,15.040015,1392,291,236,345,232,288,231.66
320,491.5994,12.701958,3557,665,707,652,753,780,207.28
321,101.59,10.082654,349,48,64,47,75,115,373.37
322,17.3833,13.241041,1624,320,309,309,364,322,390.41
323,6.6085,13.985953,598,108,107,116,147,120,253.91
324,-137.0047,15.752221,445,71,112,61,136,65,189.62
325,54.1595,14.980205,732,132,130,106,255,109,755.03
326,88.2598,12.12101,381,65,79,59,85,93,347.04
327,30.6285,15.671302,3275,600,641,584,744,706,311.15
328,-37.5827,9.201768,98,19,15,17,27,20,495.22
329,43.3586,15.851243,399,53,68,99,74,105,413.81
330,-38.353,14.705798,1944,409,356,347,423,409,446.1
331,211.5503,15.212674,2039,431,378,421,384,425,460.61
332,-175.2358,11.313246,360,50,69,51,124,66,466.72
333,-42.5752,12.744857,1101,186,221,184,310,200,455.41
334,-55.3614,10.558618,223,38,57,29,40,59,382.19
335,2.7298,11.536418,220,47,32,36,56,49,324.63
336,-40.0403,14.930937,783,149,162,162,182,128,453.81
337,-30.8996,14.773386,550,117,112,86,154,81,577.16
338,169.4996,15.188233,1712,348,318,286,396,364,271.64
339,-0.2878,12.445017,651,96,111,95,197,152,213.14
340,172.2823,14.519751,678,118,102,115,210,133,322.55
341,226.3401,18.846562,1186,245,219,162,386,174,471.49
342,236.8981,16.947219,2618,538,483,445,588,564,301.86
343,-19.8287,19.056593,3528,756,657,670,727,718,280.6
344,-40.8249,41.003339,263,35,33,41,95,59,266.98
345,313.9556,15.804121,1283,229,224,297,306,227,297.38
346,-173.0397,19.333339,814,156,213,147,178,120,194.9
347,90.8913,19.458517,642,107,135,90,190,120,488.82
348,-48.0584,17.718053,2332,463,420,502,487,460,423.14
349,169.9418,23.112513,1699,285,356,263,416,379,440.12
350,79.9264,18.272069,670,130,86,135,142,177,483.69
351,79.0843,19.595163,3096,656,591,599,592,658,605.37
352,31.5807,18.103604,1543,318,317,239,424,245,287.95
353,-35.4087,23.987139,137,12,24,20,53,28,463.24
354,-57.7626,14.128058,194,39,54,27,31,43,488.76
355,-25.3806,15.850169,179,29,31,22,74,23,598.96
356,274.6522,20.244509,1432,231,287,231,390,293,288.78
357,241.9595,21.551649,1507,297,260,320,283,347,487.04
358,437.4075,20.609113,3261,589,656,781,606,629,321.66
359,82.9581,22.589764,440,79,84,75,64,138,447.18
360,499.963,24.737894,4365,919,863,677,1164,742,313.94
361,-278.794,22.21343,883,164,163,219,137,200,542.17
362,259.1267,22.199518,3768,770,813,831,721,633,355.25
363,187.1238,21.207427,716,130,106,101,276,103,377.92
364,11.0124,19.28709,892,239,179,157,173,144,214.3
365,45.249,28.019492,427,89,96,64,119,59,557.39
366,35.7899,26.545331,1709,265,340,259,558,287,332.43
367,31.3233,21.507626,875,125,128,134,294,194,241.96
368,3.0912,21.991607,283,62,49,38,88,46,416.03
369,-53.405,34.14749,1066,204,177,140,383,162,247.69
370,2.0088,41.831924,473,88,99,50,183,53,201.24
371,92.5975,56.78834,845,165,144,125,262,149,228.02
372,13.8601,54.962753,269,54,48,26,54,87,538.11
373,183.2678,76.096968,1360,261,279,221,244,355,302.45
374,-87.681,45.808384,119,36,21,24,16,22,305.78
375,99.9762,74.285686,1842,347,380,270,559,286,357.99
376,108.1196,47.724222,918,188,193,138,198,201,358.22
377,683.5858,61.414881,3534,771,741,646,744,632,322.08
378,-165.675,124.751833,905,185,236,144,209,131,646.39
379,74.3472,72.760252,581,103,105,93,158,122,337.19
380,233.9986,81.828598,1235,234,233,171,396,201,491.96
381,-57.7264,44.714697,1529,282,376,249,374,248,107.42
382,-44.9112,52.665179,412,106,84,50,101,71,305.29
383,54.2098,30.218204,342,55,73,36,129,49,495.67
384,166.0431,66.617908,1839,318,425,286,386,424,255.74
385,-148.9682,65.171545,2181,463,452,409,493,364,253.47
386,-19.0147,52.958699,2058,435,468,308,480,367,530.69
387,87.6594,121.594118,703,131,95,86,260,131,544.2
388,-83.0068,46.010284,287,40,36,36,110,65,112.76
389,-190.3066,92.246944,340,64,64,55,101,56,547.91
390,74.6954,49.544883,774,122,122,120,225,185,496.99
391,-10.4763,70.576052,134,23,17,17,59,18,633.45
392,60.7475,53.976179,1027,248,210,180,230,159,442.88
393,-121.3741,75.202294,1893,415,412,320,431,315,386.74
394,-239.1947,61.737739,3335,873,550,604,712,596,346.49
395,43.3243,70.87088,913,163,189,115,304,142,207.38
396,47.9551,59.023624,599,118,99,130,174,78,469.21
397,-34.8705,43.776043,473,61,135,77,127,73,159.39
398,145.9948,79.423857,785,131,139,142,168,205,231.85
399,162.2934,58.29194,1649,302,365,321,360,301,235.77
400,335.3329,50.66229,2681,509,591,472,575,534,329.03
401,-7.5787,49.987156,392,72,79,45,135,61,449.75
402,158.2817,62.689488,1496,313,341,202,379,261,390.27
403,-197.9134,77.306495,1742,450,323,339,361,269,209.57
404,279.4912,66.980023,1412,232,304,217,319,340,213.06
405,235.1036,75.220069,3158,612,623,609,753,561,285.01
406,165.9373,43.606503,825,153,133,130,231,178,315.42
407,166.0757,59.506968,2385,429,638,425,474,419,181.61
408,9.5911,49.522292,723,138,103,128,186,168,225.0
409,88.7716,44.758187,594,100,98,78,231,87,446.3
410,-126.9237,52.390881,3945,817,927,650,939,612,517.9
411,-5.2916,41.306661,1329,268,294,230,344,193,298.26
412,177.0108,48.403213,2235,425,402,461,509,438,389.24
413,40.9616,87.136458,908,130,178,155,277,168,400.56
414,130.2847,51.875938,1521,248,334,262,422,255,539.49
415,92.4749,66.593939,1187,193,223,209,322,240,344.27
416,-117.4244,36.237413,347,82,69,43,48,105,443.21
417,184.697,69.488339,2378,440,438,470,604,426,274.05
418,57.3298,54.064199,1040,207,212,135,308,178,326.79
419,143.0409,95.327372,594,106,85,70,226,107,407.62
420,131.3139,54.474145,1172,228,230,152,398,164,190.82
421,34.8309,86.736706,641,105,109,98,206,123,240.37
422,302.0711,88.140011,1108,207,262,153,327,159,366.34
423,510.4729,102.168472,2139,373,308,372,610,476,211.38
424,128.8271,72.99987,877,205,151,100,306,115,218.22
425,415.8255,110.514567,3282,588,686,619,719,670,188.09
426,-153.8142,99.666364,743,141,183,118,206,95,378.87
427,253.4643,95.686126,1851,383,382,307,434,345,410.44
428,226.2248,121.787643,1844,346,355,258,631,254,228.91
429,-96.5831,107.701627,781,135,151,98,276,121,394.25
430,223.8121,111.411967,1119,208,173,135,422,181,421.59
431,41.2654,121.302459,593,125,94,75,198,101,343.57
432,302.3081,151.819229,3288,940,640,498,556,654,289.87
433,146.6459,105.205725,1078,198,262,222,205,191,208.81
434,142.2507,160.508357,709,114,133,89,260,113,364.11
435,156.8624,179.969117,948,130,251,146,249,172,275.91
436,585.8354,157.686788,3116,710,636,479,783,508,251.22
437,74.5584,105.48877,486,90,73,65,169,89,569.38
438,181.6092,91.726992,1295,281,258,189,323,244,259.45
439,140.1886,109.987984,775,121,160,111,252,131,370.51
440,60.2401,179.391261,815,168,106,117,216,208,522.45
441,37.9842,88.93356,914,193,196,164,206,155,361.28
442,19.9136,118.597891,505,83,86,98,154,84,361.45
443,-61.77,62.19329,389,74,69,51,139,56,211.48
444,-59.817,103.886079,550,113,102,76,106,153,556.55
445,-25.1896,543.295645,124,14,28,22,45,15,531.9
446,176.4536,176.731058,2577,557,615,401,520,484,273.09
447,61.9694,118.319236,1278,238,268,185,418,169,238.47
448,13.8313,145.626809,755,128,164,121,257,85,411.38
449,142.2612,75.863494,1003,175,166,146,380,136,310.71
450,379.2213,66.541567,1757,384,279,251,514,329,228.53
451,232.8454,133.638956,1179,227,214,171,371,196,342.06
452,62.8534,134.586991,869,185,168,105,170,241,272.08
453,77.3655,130.950592,648,120,95,88,265,80,225.99
454,220.0407,129.051134,1290,193,296,156,433,212,252.55
455,87.7172,155.618057,1061,242,202,152,331,134,245.39
456,640.367,122.339373,3466,711,662,581,806,706,296.6
457,128.2264,228.466435,580,128,83,70,221,78,608.37
458,-112.0468,174.877896,784,137,154,109,295,89,386.53
459,194.5486,114.509601,2167,451,442,333,535,406,231.16
460,79.7235,89.344247,594,91,121,82,242,58,130.04
461,-156.4322,172.907853,845,170,158,101,275,141,493.26
462,-8.5012,181.662665,117,13,28,12,48,16,653.29
463,69.3521,133.773425,216,38,17,30,101,30,481.1
464,151.9925,247.588502,434,65,66,55,193,55,340.05
465,291.5597,151.76533,2435,418,415,480,679,443,300.38
466,11.9035,99.999241,734,110,164,86,276,98,414.59
467,-73.3465,189.453683,561,109,77,84,223,68,141.94
468,374.7201,211.2125,2093,387,382,321,545,458,240.61
469,152.207,55.626238,468,67,99,55,186,61,370.47
470,-49.9365,306.853047,230,35,28,39,98,30,490.59
471,135.0665,237.711864,935,175,138,111,288,223,280.59
472,231.2847,112.34176,816,134,104,131,245,202,340.15
473,369.1386,164.566256,3337,525,700,499,976,637,304.31
474,151.6488,195.835093,1001,221,166,130,297,187,504.19
