episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
38,-16.0473,1.550995,23,3,5,6,1,8,636.0
39,49.3893,1.758301,1482,296,299,331,288,268,298.9
40,-39.689,1.710501,136,24,22,27,29,34,106.28
41,-6.5965,1.977136,2531,541,506,521,453,510,272.28
42,-32.7714,2.231156,897,195,188,173,170,171,134.84
43,184.9098,2.613161,1151,213,214,246,221,257,491.7
44,-79.2548,2.512598,804,163,158,167,161,155,663.44
45,384.9905,2.139265,1682,323,356,361,310,332,275.51
46,466.4001,2.193793,3174,645,679,672,565,613,279.45
47,78.2922,2.079952,373,71,80,83,68,71,558.69
48,12.3467,2.047156,1247,235,227,283,249,253,323.16
49,210.039,2.105061,2226,422,450,470,456,428,365.12
50,-47.4483,1.290746,82,17,19,26,10,10,652.36
51,226.4852,1.882353,1306,266,244,283,241,272,437.97
52,6.5563,2.437901,153,30,26,47,23,27,655.39
53,-167.8994,2.074403,230,48,48,53,58,23,642.5
54,-10.5151,1.876492,144,28,26,37,29,24,728.34
55,-3.3047,2.000993,632,125,125,141,116,125,568.96
56,-24.4561,1.561163,108,19,21,28,19,21,152.14
57,-4.7569,2.105586,787,154,167,157,155,154,283.72
58,172.0446,2.194361,940,201,197,217,167,158,405.41
59,-70.3928,1.701588,118,22,29,20,27,20,383.86
60,146.5981,1.847817,1540,293,304,320,325,298,261.23
61,-12.8637,1.944863,1680,340,327,387,325,301,456.6
62,16.4744,2.251135,281,62,54,60,50,55,555.02
63,-28.4373,1.909894,91,19,18,15,19,20,791.57
64,223.2505,2.294061,1518,335,277,326,295,285,209.16
65,31.758,2.099339,2003,414,452,387,395,355,277.49
66,267.3815,2.464344,1486,305,308,319,272,282,339.88
67,-107.1058,2.546494,536,114,90,131,98,103,771.09
68,51.8861,2.53503,769,129,151,186,144,159,472.02
69,250.5976,1.921823,2661,543,500,584,525,509,377.33
70,52.7978,2.22291,1373,283,266,337,230,257,429.84
71,125.5905,1.95922,632,126,135,143,119,109,475.02
72,227.1974,2.009393,1380,263,257,328,269,263,491.83
73,113.5818,2.074705,647,124,123,164,122,114,507.24
74,324.2091,2.449359,2084,421,414,447,403,399,327.81
75,103.5892,2.000233,1937,370,416,464,323,364,311.93
76,146.1627,1.915136,554,99,112,139,87,117,456.06
77,-13.0705,1.88312,235,44,45,47,40,59,684.71
78,259.6147,2.108964,2453,478,484,605,426,460,241.3
79,192.675,2.079196,746,158,139,196,129,124,407.85
80,-48.017,2.516576,737,171,165,138,124,139,435.78
81,169.0354,2.105242,1440,280,304,321,271,264,295.32
82,-51.5112,1.913131,237,42,47,60,36,52,86.43
83,18.3633,2.422681,635,115,160,153,99,108,649.94
84,-31.3164,1.012157,17,2,3,5,4,3,883.54
85,110.2945,2.55707,628,129,121,120,127,131,444.15
86,-31.2523,2.354298,40,7,8,10,7,8,663.35
87,135.083,1.942523,1035,204,188,277,188,178,649.01
88,201.6308,2.078823,1522,320,277,313,288,324,395.2
89,59.0514,2.266242,339,63,67,70,66,73,565.28
90,389.4039,2.190929,3170,637,658,685,594,596,226.93
91,-76.384,2.640074,266,64,59,51,47,45,671.78
92,-111.0387,3.240266,130,33,28,22,24,23,668.18
93,342.5723,2.352993,1831,388,354,433,316,340,289.44
94,73.6205,2.064195,1982,358,359,537,356,372,504.28
95,336.5089,2.432685,2220,464,424,593,345,394,350.78
96,412.8567,1.971076,2947,575,609,678,559,526,283.8
97,567.253,2.056814,3054,622,563,774,519,576,264.21
98,239.3582,2.021081,2185,465,436,506,381,397,341.91
99,40.2636,1.628266,347,74,71,78,58,66,601.8
100,164.0934,1.99021,575,106,101,142,105,121,531.39
101,190.6435,1.91711,1373,295,266,318,239,255,252.46
102,-111.3383,2.124341,271,58,60,57,51,45,729.66
103,162.116,1.65184,963,179,201,225,178,180,456.09
104,53.5009,1.670377,542,110,126,109,103,94,506.13
105,98.7424,1.717896,734,132,149,181,148,124,499.96
106,255.4915,2.143484,2748,532,557,654,516,489,350.59
107,293.685,2.02719,2370,464,473,593,446,394,237.62
108,53.7377,2.582217,321,55,73,74,50,69,526.52
109,289.4403,2.010952,1601,364,295,389,285,268,442.62
110,5.5526,2.591493,120,19,18,25,28,30,215.75
111,141.8095,1.704932,1035,235,190,230,154,226,440.35
112,-92.4589,1.806907,1692,326,347,382,312,325,569.31
113,-20.7501,2.182594,273,49,60,59,53,52,149.83
114,261.5429,1.883926,1912,400,378,440,314,380,411.22
115,113.9242,1.995638,2166,459,406,507,412,382,348.03
116,277.4409,1.791806,2294,490,404,581,392,427,347.45
117,246.2965,1.933525,961,194,189,183,195,200,311.29
118,573.4014,1.866785,4199,759,787,1074,787,792,324.97
119,-17.5818,1.551984,524,104,102,139,87,92,541.28
120,55.2869,1.599717,548,108,128,100,106,106,481.89
121,356.155,1.697909,3320,685,607,791,592,645,330.68
122,-35.2817,1.060697,89,20,15,12,23,19,416.17
123,-37.6221,2.510511,203,36,44,45,41,37,115.91
124,7.566,1.574991,297,55,54,76,52,60,546.07
125,84.5182,1.471174,836,183,149,229,129,146,527.6
126,257.6815,1.629333,1329,277,248,336,233,235,323.07
127,168.353,1.526778,978,177,222,213,173,193,475.87
128,-36.0278,1.786097,228,48,54,59,31,36,103.73
129,188.0354,1.753425,1279,235,254,329,228,233,378.07
130,192.1545,1.903057,2722,512,508,752,490,460,488.57
131,64.8104,1.139172,562,94,90,189,86,103,589.64
132,403.9692,1.629693,3172,642,598,802,561,569,294.44
133,-74.2595,1.125281,50,9,9,13,13,6,589.61
134,-132.6883,1.858884,1545,321,287,403,259,275,480.72
135,73.2827,1.400802,551,97,125,139,101,89,478.81
136,164.5581,1.416064,1668,269,324,460,318,297,519.47
137,-24.442,1.15495,87,26,17,7,20,17,380.11
138,94.2514,1.922126,1490,315,264,388,242,281,514.63
139,121.6961,1.676631,1122,210,190,352,165,205,529.71
140,-52.757,1.37355,540,99,106,155,88,92,98.35
141,135.103,1.359081,1080,185,227,290,172,206,397.61
142,41.6671,1.560692,379,69,69,72,80,89,406.68
143,128.9968,1.600305,1247,256,239,274,238,240,566.56
144,208.0031,1.732081,989,175,190,286,156,182,590.88
145,111.8862,1.840911,572,102,116,141,96,117,434.79
146,-111.624,1.143098,181,38,29,57,30,27,707.45
147,-17.4765,1.219253,202,35,40,61,35,31,107.12
148,388.3119,2.636629,2837,502,534,826,454,521,290.69
149,-63.6099,2.592228,44,8,4,18,7,7,635.75
150,118.0011,1.767595,1033,198,201,257,187,190,481.35
151,-114.8803,1.821935,316,67,71,61,52,65,597.31
152,45.6989,1.046644,418,83,69,90,79,97,215.65
153,340.1671,1.804876,2252,442,422,614,378,396,283.1
154,503.869,1.544291,3162,610,560,917,538,537,274.26
155,11.7934,1.462765,462,87,95,123,74,83,562.05
156,-47.7612,1.59859,367,85,72,99,50,61,622.23
157,-143.703,2.06492,470,74,74,139,81,102,161.26
158,-33.5141,2.081119,3350,624,683,832,624,587,331.78
159,123.4094,1.778667,411,73,86,108,65,79,522.48
160,-21.4444,4.746476,765,163,140,122,170,170,415.93
161,-19.6043,1.075384,209,42,39,48,40,40,581.46
162,-36.6306,1.173472,68,14,11,22,15,6,756.25
163,54.5109,3.22012,335,57,78,84,51,65,499.87
164,386.1277,2.564491,2671,454,463,811,477,466,393.3
165,78.0536,3.699489,1548,314,276,413,246,299,490.67
166,475.7514,1.843194,2210,401,426,610,345,428,427.58
167,271.9784,2.694195,1859,349,354,512,325,319,479.85
168,-61.3672,4.680682,335,82,69,73,66,45,100.08
169,29.8536,2.677814,451,96,94,106,81,74,400.29
170,178.3483,1.601928,742,136,127,138,129,212,350.93
171,196.9262,2.200543,1661,312,339,442,281,287,581.14
172,328.9911,1.404996,3049,564,566,905,506,508,419.06
173,455.4932,2.25469,2826,498,523,817,511,477,358.28
174,236.3824,2.669421,2026,371,396,589,312,358,500.92
175,-66.7111,2.831654,1409,236,252,423,276,222,178.07
176,97.3685,1.497363,920,155,158,295,157,155,173.94
177,6.204,10.307638,132,17,24,39,21,31,138.49
178,-37.7402,13.089453,32,10,5,7,1,9,866.12
179,62.0212,1.321903,292,46,52,75,48,71,521.31
180,51.0093,2.290319,1620,348,329,373,270,300,492.58
181,146.5652,2.319251,602,102,98,134,107,161,408.61
182,289.6766,2.157419,1832,330,298,564,305,335,380.61
183,-7.402,1.728455,24,11,4,4,4,1,53.32
184,-35.7221,3.375949,402,71,80,84,91,76,475.06
185,3.7859,2.3302,627,99,135,185,120,88,469.51
186,364.7801,2.477622,2982,512,508,952,511,499,321.43
187,-154.0108,3.639078,393,61,64,107,86,75,527.09
188,-96.1866,1.735433,1622,335,339,415,256,277,587.26
189,231.883,1.853756,3317,647,623,976,544,527,390.8
190,-36.0965,3.270991,599,121,116,153,102,107,103.76
191,215.22,1.999656,1674,317,300,518,265,274,359.74
192,165.6216,2.166119,2347,478,445,629,364,431,529.38
193,32.6351,3.596889,199,41,33,28,44,53,293.53
194,43.0486,2.21073,1567,328,271,470,238,260,520.3
195,-8.3984,2.945688,310,47,60,88,61,54,572.53
196,111.6366,1.841998,1830,343,363,514,315,295,589.37
197,-16.6381,2.282724,7,0,4,3,0,0,687.86
198,-161.358,2.811019,2137,409,429,614,335,350,617.13
199,185.3916,2.096136,728,118,141,225,120,124,570.03
200,255.7728,2.592976,1284,219,186,429,214,236,396.92
201,-69.8733,2.33084,857,176,210,179,155,137,465.36
202,-17.0409,4.074499,848,183,155,242,131,137,565.72
203,-37.9592,5.428033,57,6,13,17,8,13,73.45
204,-35.4822,1.414801,147,23,32,35,27,30,593.82
205,-27.9488,3.138544,16,3,3,3,3,4,642.07
206,117.1993,2.822535,379,73,67,114,55,70,449.57
207,-223.9565,2.420062,215,44,48,55,29,39,95.64
208,188.8356,2.567822,2073,399,408,631,346,289,536.19
209,-14.7865,1.964632,269,52,41,92,41,43,619.5
210,-69.1857,3.308162,52,15,9,10,8,10,633.57
211,463.3994,2.330091,4265,777,811,1276,697,704,315.48
212,-54.0132,2.385371,317,61,55,100,55,46,583.77
213,-48.1296,4.401764,1801,331,345,498,310,317,643.82
214,-57.1725,1.807183,314,61,60,55,68,70,260.76
215,151.2396,1.530585,572,107,104,111,96,154,397.34
216,-53.1113,3.156819,33,5,11,9,4,4,641.93
217,113.6628,2.69503,606,131,103,169,93,110,435.89
218,-356.8573,2.027818,2669,523,545,721,427,453,574.53
219,-113.5425,2.014707,597,91,103,188,109,106,132.39
220,-78.7808,3.937281,1363,273,269,412,211,198,435.23
221,-10.0,3.834451,1,0,0,0,1,0,506.93
222,-109.4273,4.312494,369,52,81,87,77,72,573.69
223,231.7588,1.303997,1581,307,319,432,259,264,623.49
224,131.3586,4.237329,625,128,86,200,99,112,226.09
225,232.5089,4.278141,892,151,191,280,121,149,468.91
226,291.2501,3.478387,1764,300,310,605,263,286,469.77
227,247.7237,1.809159,1654,293,286,557,248,270,398.34
228,192.7918,2.105919,1852,333,347,584,305,283,476.45
229,271.996,2.861186,1137,202,224,356,158,197,470.98
230,-123.9584,4.418242,1063,229,191,250,219,174,535.07
231,-283.6234,4.593551,1036,195,235,265,182,159,544.01
232,298.4807,4.124405,1266,245,202,411,205,203,372.85
233,-227.8685,5.418226,971,183,163,219,251,155,521.61
234,-261.3897,5.524245,1078,174,215,221,279,189,528.71
235,49.4323,1.212565,484,110,86,123,85,80,499.49
236,154.8241,4.732654,1672,346,283,460,249,334,514.22
237,-48.2453,4.394683,40,5,7,8,8,12,637.6
238,-105.7209,3.926827,2239,413,426,683,366,351,574.63
239,-226.3485,0.851018,2623,498,504,736,401,484,508.1
240,213.6309,4.233275,3460,616,679,957,626,582,395.75
241,-97.4527,3.904834,72,13,23,12,14,10,632.14
242,142.5086,3.057285,1332,286,227,390,197,232,588.64
243,-77.9922,2.582241,436,82,109,110,71,64,773.76
244,178.2359,3.724844,1636,274,270,568,273,251,451.76
245,38.5077,2.429988,2461,429,431,785,409,407,426.37
246,166.755,4.079877,2237,422,358,720,361,376,466.66
247,270.4561,4.411325,3672,742,755,999,546,630,364.86
248,323.1074,3.458665,2271,475,400,637,350,409,464.55
249,272.7604,1.545494,2299,438,420,678,364,399,461.65
250,-140.4663,3.727796,2341,460,476,485,438,482,467.46
251,12.3641,2.868633,630,118,122,168,104,118,643.43
252,200.7727,2.300279,3517,665,779,925,583,565,221.24
253,-418.5791,1.880334,3253,645,780,636,551,641,277.28
254,159.8882,1.112334,671,129,126,166,100,150,415.69
255,78.293,3.278972,552,90,121,99,84,158,458.26
256,-24.9663,3.970118,120,23,13,44,23,17,68.48
257,68.4124,2.251556,554,111,108,99,83,153,399.43
258,267.2626,7.98121,3102,554,553,999,513,483,334.87
259,292.0331,4.317123,3722,726,705,1088,599,604,307.64
260,-130.1212,2.491615,157,38,23,35,38,23,87.71
261,19.9484,2.612798,600,110,89,189,95,117,715.32
262,218.8026,3.460265,3164,613,647,832,510,562,314.25
263,11.3151,3.948714,4003,735,825,992,644,807,401.8
264,287.9956,3.277061,3983,749,749,1124,658,703,337.97
265,177.3606,1.957071,3678,670,732,958,605,713,371.7
266,235.0202,8.035408,1699,309,300,539,266,285,511.16
267,-91.0954,2.514537,716,121,138,193,105,159,518.63
268,-35.5181,3.513279,88,16,26,17,21,8,67.11
269,66.1561,1.008009,4744,996,995,1172,770,811,337.63
270,-39.7363,2.745203,125,30,16,24,28,27,184.53
271,-26.9587,3.292869,12,1,4,3,3,1,585.96
272,-58.1162,1.55366,5905,1174,1192,1575,864,1100,285.06
273,568.5405,2.318087,3601,682,708,903,639,669,288.03
274,201.3009,1.850652,1464,265,262,467,216,254,536.55
275,465.5591,4.191127,4905,958,1039,1057,789,1062,335.96
276,170.1005,1.954175,786,132,133,233,136,152,443.73
277,64.3531,0.85507,456,76,87,129,72,92,518.33
278,1637.479,1.736664,13700,2696,2705,3398,2277,2624,245.84
279,-65.0784,1.431811,57,12,7,12,18,8,121.16
280,234.7173,1.51705,3334,588,723,825,615,583,422.94
281,179.2719,1.81911,860,136,153,189,144,238,389.36
282,186.622,1.650595,814,153,147,172,167,175,419.7
283,647.9883,1.51884,4816,920,904,1150,845,997,332.2
284,440.1778,0.723491,3389,656,642,852,603,636,395.2
285,167.1987,0.941436,2318,428,495,536,444,415,393.46
286,-48.3158,1.398121,295,54,59,88,59,35,578.35
287,-60.2003,1.317735,29,4,6,4,12,3,526.04
288,243.3595,1.527334,3675,692,769,917,680,617,425.87
289,33.4829,1.296951,547,119,97,107,81,143,523.27
290,359.1797,1.929731,3687,691,746,958,612,680,397.14
291,470.0046,1.793263,4494,840,916,1053,866,819,403.95
292,96.3742,1.125993,1235,234,245,324,212,220,642.52
293,457.6318,1.909827,6300,1214,1288,1520,1131,1147,390.39
294,51.7164,2.240271,820,174,197,138,143,168,480.23
295,222.3496,1.33365,939,164,184,261,154,176,577.8
296,70.9826,1.287715,1074,198,194,360,160,162,602.36
297,544.7315,1.028417,5894,1083,1142,1477,990,1202,396.4
298,74.5769,1.368676,2603,490,476,597,518,522,285.88
299,-61.932,1.149793,4107,758,850,1026,752,721,405.85
300,25.1548,1.413121,305,69,46,48,90,52,294.57
301,230.0419,1.290496,5184,1060,1031,1310,842,941,415.33
302,262.4262,1.103758,3893,718,831,1034,653,657,406.73
303,-32.9062,1.1254,5369,1060,1177,1138,1022,972,370.19
304,196.4213,1.162355,3775,695,726,1046,666,642,415.96
305,-745.732,1.305069,6734,1306,1252,1452,1539,1185,310.09
306,284.6458,1.227857,1824,337,337,280,507,363,318.85
307,707.1305,1.019142,6204,1139,1284,1314,1333,1134,360.85
308,-130.7244,1.894663,4000,892,887,1049,577,595,441.24
309,90.3117,1.477331,2829,578,599,684,451,517,459.85
310,-14.4042,0.866389,612,107,104,143,88,170,276.32
311,-106.4097,0.814525,4079,793,949,996,656,685,419.22
312,21.5749,1.236308,227,39,35,27,73,53,405.69
313,48.0919,1.083556,457,85,79,140,74,79,609.97
314,-345.3849,1.221054,1905,394,371,454,397,289,638.15
315,437.399,0.776134,3904,759,800,956,672,717,399.35
316,782.5798,1.133645,9651,1926,1863,1818,2136,1908,300.67
317,61.8398,1.3306,1452,264,257,200,474,257,437.58
318,-35.2589,1.00684,3103,620,683,662,598,540,314.71
319,381.4068,1.014915,5561,1097,1306,1270,905,983,373.84
320,19.4368,1.160182,3440,655,834,683,627,641,420.51
321,92.9376,0.737586,3141,627,635,793,576,510,507.18
322,-28.8325,0.8287,4097,854,857,1024,717,645,430.18
323,-10.0,0.992708,1,0,0,0,1,0,8.25
324,82.058,1.530099,1480,326,289,216,382,267,344.64
325,177.757,1.031726,3249,606,744,703,603,593,226.35
326,140.591,1.456458,2134,448,422,360,597,307,376.54
327,4.1302,0.979007,1842,416,365,264,491,306,387.16
328,292.1753,1.139498,4133,792,931,982,681,747,342.17
329,-93.6702,1.303064,152,25,44,36,19,28,77.76
330,180.6589,1.140067,1827,351,341,387,365,383,483.69
331,236.9246,1.559547,3201,676,623,872,535,495,477.25
332,187.4799,1.32925,4002,808,879,1016,647,652,423.45
333,-53.6279,1.091812,1351,282,265,358,204,242,322.66
334,168.3873,1.28275,4190,899,889,890,709,803,391.94
335,154.6659,1.556625,3842,770,828,971,616,657,443.13
336,277.6161,0.763914,4141,866,916,1013,697,649,422.4
337,-287.8316,1.208384,2081,403,489,539,310,340,357.49
338,-43.6703,1.199425,78,10,22,11,21,14,202.93
339,263.4773,1.265508,4061,777,824,867,775,818,393.44
340,86.6292,1.105036,3772,734,783,931,699,625,446.89
341,326.2695,1.139393,3530,724,767,885,581,573,449.01
342,-55.0848,1.135854,1662,272,328,406,302,354,352.64
343,4.5734,0.830826,1438,274,293,387,199,285,369.03
344,-62.1216,1.129503,520,93,82,130,85,130,547.6
345,-79.6966,1.071828,141,20,22,55,12,32,445.2
346,292.8309,1.21619,3896,771,835,1051,608,631,456.03
347,238.9377,1.232582,4470,860,982,1035,796,797,347.08
348,227.9723,2.118906,5352,1036,1193,1204,950,969,329.63
349,346.6882,1.127417,4309,821,867,1021,813,787,387.8
350,-83.6809,0.998043,58,23,11,9,8,7,708.87
351,-5.5086,1.140778,5261,1103,986,1375,862,935,275.31
352,452.7664,0.924281,4367,865,877,954,911,760,386.92
353,125.0427,0.889981,1227,268,250,284,216,209,687.52
354,315.6036,0.977446,4594,962,943,1114,826,749,337.47
355,221.8932,0.890863,4136,804,835,1154,654,689,418.93
356,105.4284,0.551457,2432,528,495,498,490,421,530.59
357,16.0732,0.954893,335,60,92,77,63,43,660.8
358,-32.4121,0.960674,63,12,13,11,20,7,99.46
359,-41.9755,0.785387,3990,785,864,979,701,661,434.65
360,297.6644,1.156883,4420,859,939,1036,782,804,383.49
361,183.0846,0.86503,3925,827,801,1043,631,623,438.62
362,-77.7176,0.676785,155,23,43,22,44,23,837.06
363,237.9465,0.780685,3045,674,552,803,497,519,433.6
364,271.9652,0.59243,4156,869,913,890,831,653,432.8
365,440.2061,0.802112,4133,764,807,1109,768,685,416.92
366,-37.2904,0.857789,352,53,80,129,45,45,421.27
367,224.5626,0.80947,6852,1371,1362,1557,1291,1271,316.68
368,220.0888,0.681177,4001,761,873,1059,660,648,436.98
369,804.7022,0.739496,5199,1006,950,1347,930,966,327.88
370,39.9542,0.714214,2702,514,515,824,457,392,296.19
371,260.0906,0.726522,3661,745,743,991,573,609,460.56
372,139.2474,0.689288,4225,845,889,998,736,757,409.05
373,228.6712,0.832507,2674,537,474,782,407,474,323.11
374,301.7949,0.83187,3983,814,770,1094,612,693,436.5
375,864.7753,0.890266,7054,1326,1433,1710,1152,1433,307.12
376,579.9761,0.811947,5864,1110,1196,1231,1186,1141,336.07
377,802.3592,0.604399,4713,908,916,1116,888,885,338.81
378,210.1148,0.592317,1022,203,171,218,216,214,614.65
379,404.2011,0.612152,3456,650,707,963,581,555,438.99
380,483.2763,0.552962,3538,711,680,947,579,621,428.87
381,250.4711,0.850106,2419,485,496,578,423,437,537.91
382,794.6015,0.797456,4504,883,829,974,869,949,333.29
383,220.0648,0.709381,2197,395,404,657,355,386,332.99
384,133.4385,1.239139,867,175,170,183,185,154,128.12
385,188.8131,0.600416,3819,823,769,928,661,638,404.64
386,193.2054,0.854121,839,123,154,330,122,110,276.97
387,319.9685,0.598515,3731,683,713,932,749,654,395.63
388,275.238,0.654526,2395,506,417,550,502,420,329.32
389,343.4298,0.970175,3353,654,714,747,616,622,446.83
390,292.0771,0.606803,3422,749,722,841,544,566,450.24
391,475.6561,0.585894,3704,747,750,913,661,633,285.36
392,454.6012,0.8892,3615,759,736,953,587,580,408.67
393,386.3662,0.727728,3473,718,720,855,571,609,429.2
394,1.2512,0.647164,224,29,51,37,48,59,506.11
395,628.3774,0.821626,3510,639,693,836,724,618,453.37
396,563.4787,0.821575,4157,827,892,887,759,792,407.0
397,597.0499,0.690817,3690,672,775,978,624,641,349.43
398,-230.7121,0.757132,350,67,48,87,51,97,89.07
399,276.8698,0.838821,3700,741,776,948,615,620,435.24
400,568.5831,0.776332,3769,755,785,971,553,705,374.08
401,480.0948,0.768991,3895,805,860,935,671,624,392.28
402,-10.9831,0.782864,1431,316,310,231,377,197,456.02
403,78.6892,1.031952,1686,336,352,383,323,292,648.9
404,-10.0,0.536123,1,1,0,0,0,0,42.15
405,485.956,1.097073,3382,624,738,826,569,625,413.74
406,419.3747,0.796364,3735,727,778,979,600,651,410.32
407,82.1933,0.810272,3600,742,782,891,587,598,434.81
408,-100.3206,0.75634,761,145,117,142,142,215,272.4
409,688.7601,0.804588,4143,699,889,869,942,744,395.62
410,483.2768,1.573205,4107,769,823,803,943,769,403.21
411,457.1591,1.059054,3799,787,826,945,590,651,410.47
412,259.7549,0.887991,3660,780,792,945,626,517,441.0
413,-14.739,0.773272,102,15,26,10,38,13,430.16
414,550.9821,0.841294,3769,732,748,1015,618,656,368.52
415,499.9319,0.741136,3628,708,791,968,578,583,435.02
416,256.1371,0.812925,3690,819,762,973,597,539,445.19
417,411.5769,1.177111,3920,785,814,1063,595,663,351.8
418,518.7869,0.818805,3785,772,861,937,624,591,396.51
419,780.0749,0.787628,5012,1058,1012,1284,783,875,304.67
420,58.1078,0.886306,358,57,44,83,121,53,357.58
421,588.978,0.831973,3774,728,762,1039,668,577,405.26
422,627.4687,0.797026,3709,726,745,962,601,675,365.15
423,519.0539,0.548505,3790,788,818,994,622,568,412.16
424,26.5846,0.860964,852,167,160,157,150,218,546.4
425,311.0859,1.193774,3951,761,874,1045,645,626,395.38
426,-74.9387,0.713414,953,221,177,183,245,127,477.74
427,741.2926,0.917621,4009,793,852,1006,630,728,338.39
428,341.0482,1.044963,3523,769,820,816,584,534,449.1
429,228.7506,0.98979,1476,283,309,300,334,250,307.94
430,434.5962,0.719433,3712,758,831,886,622,615,417.79
431,406.749,0.761685,3760,770,867,962,582,579,431.28
432,632.2783,0.648034,3695,715,778,981,588,633,352.3
433,568.3407,0.752453,3835,709,743,1161,622,600,367.05
434,128.5344,0.928819,3790,745,823,965,643,614,420.01
435,461.3906,0.482573,3561,728,793,833,596,611,426.72
436,-100.6676,0.597922,1368,226,333,279,281,249,444.11
437,496.8264,0.684515,3850,841,823,990,570,626,380.84
438,118.2309,0.723488,770,157,140,154,112,207,634.84
439,600.0671,0.537401,3947,814,763,1013,637,720,316.78
440,462.1077,0.566753,3903,814,865,1023,624,577,397.84
441,316.4095,0.290227,3885,829,820,950,650,636,415.56
442,377.2926,0.653889,3719,669,750,973,649,678,380.17
443,431.1985,0.534876,3806,782,837,972,581,634,416.04
444,-36.7787,0.494332,21,5,5,4,4,3,643.32
445,537.2282,0.610795,3583,650,713,980,600,640,373.81
446,191.908,0.739697,3709,704,729,892,700,684,418.35
447,41.5704,0.554327,3923,775,826,991,725,606,392.68
448,472.3159,0.731817,3589,743,736,817,634,659,388.25
449,-171.2754,0.679646,266,34,37,86,75,34,96.74
450,214.009,0.457214,3814,799,824,825,697,669,412.2
451,368.019,0.50603,2377,469,474,653,402,379,535.45
452,432.3237,0.636243,3764,810,724,856,676,698,405.68
453,201.6599,0.471281,3959,727,779,855,753,845,372.32
454,342.3108,0.634111,3713,753,795,729,745,691,387.55
455,466.0965,0.667899,3628,827,730,966,548,557,406.02
456,508.1655,0.526896,3629,765,707,1030,547,580,407.62
457,246.2266,0.658042,969,157,159,206,158,289,575.01
458,504.0936,0.50989,3712,843,636,986,635,612,398.87
459,90.7551,0.375929,3820,738,848,1031,621,582,404.95
460,18.6622,0.503737,533,95,97,129,97,115,113.04
461,324.8203,0.507912,4052,786,872,822,872,700,386.3
462,104.4315,0.394185,2292,466,461,505,495,365,553.87
463,463.4186,0.416929,3486,709,680,767,715,615,434.41
464,308.6323,0.549286,3958,833,849,861,704,711,389.56
465,351.1166,0.457846,3520,685,784,776,719,556,419.58
466,473.357,0.459068,4013,794,774,847,820,778,369.03
467,313.6652,0.528461,2541,462,565,669,407,438,515.99
468,272.3986,0.467202,3752,730,810,950,646,616,426.44
469,204.134,0.454574,3777,747,910,755,813,552,407.96
470,271.4244,0.493385,3844,671,870,855,793,655,382.08
471,425.9847,0.281444,3645,656,802,811,768,608,430.42
472,189.8193,0.515651,3902,778,856,825,784,659,391.39
473,424.8162,0.554842,3651,763,788,805,698,597,424.58
474,-54.2151,0.43285,56,12,16,7,15,6,123.22
475,295.4548,0.502829,3933,797,860,958,736,582,393.25
476,170.3211,0.451865,3847,649,918,827,703,750,389.54
477,282.5191,0.414499,3562,695,807,718,784,558,442.7
478,137.3884,0.605136,3874,815,790,773,923,573,410.95
479,335.8515,0.433576,3775,646,875,873,669,712,402.95
