episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
472,279.3847,0.547926,2487,475,504,487,646,375,569.37
473,204.5624,0.616448,4114,872,833,1022,746,641,413.28
474,356.1241,0.553,3950,797,829,862,751,711,428.82
475,116.5346,0.677828,3806,867,818,821,770,530,459.15
476,381.7418,0.774167,4193,834,907,1089,714,649,360.12
477,257.7409,0.948276,1845,305,360,462,330,388,379.39
478,273.0012,0.739791,3771,740,751,938,574,768,423.67
479,1161.0616,0.833508,6436,1191,1264,1452,1311,1218,323.32
480,379.2776,0.922522,2334,455,455,515,418,491,545.45
481,623.4077,0.724796,4011,725,803,1124,642,717,287.85
482,971.4916,0.756359,10759,1905,2188,2394,2233,2039,334.47
483,178.6033,0.651779,3637,806,729,766,814,522,471.57
484,1260.8716,0.824461,9332,1524,1973,1932,1994,1909,358.39
485,421.7317,0.674198,4054,793,843,760,928,730,428.3
486,257.9883,0.829912,3704,779,735,748,843,599,435.73
487,232.2691,0.438214,3646,698,756,976,693,523,468.15
488,-31.0803,0.419445,338,33,75,119,59,52,612.38
489,468.0883,0.771597,3697,705,761,784,775,672,374.86
490,781.1894,,5880,983,1269,1342,1105,1181,308.65
491,161.2732,,1566,231,229,525,291,290,338.82
492,140.9882,,1216,173,159,413,290,181,414.12
493,808.9398,,5943,1056,1229,1356,1126,1176,362.59
494,790.0562,,7622,1439,1469,1580,1499,1635,353.31
495,677.7577,,4144,733,829,907,938,737,232.81
496,118.833,,1539,270,307,427,287,248,356.77
497,370.8978,,4011,908,856,898,790,559,396.12
498,42.9081,,693,117,88,208,114,166,462.15
499,47.9973,,358,39,72,131,45,71,514.39
500,458.0716,,3642,775,769,870,651,577,454.9
